YEAR,ICD_19,ICL_19,IGP_19,ILDV_19,IOWN_19,SALES_19 (millions)
2021,9,1,8,2,4,6.56E-05
2021,9,1,8,1,2,9.92E-05
2021,9,1,8,1,3,0.000232468
2021,9,1,8,1,1,0.011072
2021,9,1,9,1,2,0.001015115
2021,9,1,9,1,3,6.48E-05
2021,9,1,9,1,1,0.06290752
2021,9,1,11,2,3,1.02E-06
2021,9,1,11,2,1,0.000510999
2021,9,1,11,2,4,4.77E-05
2021,9,1,11,1,2,1.99E-06
2021,9,1,11,1,1,0.000392296
2021,9,2,1,1,2,0.002483129
2021,9,2,1,1,3,5.20E-06
2021,9,2,1,1,1,0.005762907
2021,9,2,2,1,1,4.26E-05
2021,9,2,3,4,1,0.000595967
2021,9,2,3,4,4,1.23E-05
2021,9,2,3,1,2,2.33E-05
2021,9,2,3,1,1,0.004343525
2021,9,2,4,7,1,0.000631397
2021,9,2,4,7,4,2.25E-05
2021,9,2,4,6,1,0.000205231
2021,9,2,4,6,4,1.15E-05
2021,9,2,4,1,2,0.000129425
2021,9,2,4,1,3,1.02E-06
2021,9,2,4,1,1,0.013161796
2021,9,2,5,16,1,0.000006
2021,9,2,5,1,1,0.002399341
2021,9,2,6,2,2,1.03E-06
2021,9,2,6,2,1,0.003124325
2021,9,2,6,2,4,0.000267556
2021,9,2,6,1,2,0.000488836
2021,9,2,6,1,3,0.00011977
2021,9,2,6,1,1,0.03155241
2021,9,2,7,3,2,0.000342842
2021,9,2,7,3,3,0.000643708
2021,9,2,7,3,1,0.004097029
2021,9,2,7,16,3,2.04E-05
2021,9,2,7,16,1,0.000301879
2021,9,2,7,1,2,3.57E-05
2021,9,2,7,1,3,0.000559654
2021,9,2,7,1,1,0.020486377
2021,9,2,8,3,2,5.24E-06
2021,9,2,8,3,3,2.03E-06
2021,9,2,8,3,1,0.0001579
2021,9,2,8,2,2,9.96E-07
2021,9,2,8,2,3,9.98E-07
2021,9,2,8,2,1,0.00817699
2021,9,2,8,2,4,0.000842617
2021,9,2,8,1,2,0.000438312
2021,9,2,8,1,3,0.000390175
2021,9,2,8,1,1,0.041179875
2021,9,2,9,1,2,0.000481457
2021,9,2,9,1,3,0.000100136
2021,9,2,9,1,1,0.024709667
2021,9,2,11,3,2,1.28E-09
2021,9,2,11,3,1,3.57E-06
2021,9,2,11,16,2,5.00E-06
2021,9,2,11,16,3,3.80E-05
2021,9,2,11,16,1,0.004371914
2021,9,2,11,2,2,1.03E-06
2021,9,2,11,2,1,0.005595341
2021,9,2,11,2,4,0.000669038
2021,9,2,11,1,2,5.33E-05
2021,9,2,11,1,3,7.14E-05
2021,9,2,11,1,1,0.016357678
2021,9,3,6,1,2,9.59E-07
2021,9,3,6,1,3,1.34E-05
2021,9,3,6,1,1,0.000553243
2021,9,3,7,3,2,5.75E-08
2021,9,3,7,3,3,1.65E-05
2021,9,3,7,3,1,6.63E-05
2021,9,3,7,1,2,2.58E-07
2021,9,3,7,1,3,0.000339824
2021,9,3,7,1,1,0.001081288
2021,9,3,9,1,2,3.63E-05
2021,9,3,9,1,3,1.14E-05
2021,9,3,9,1,1,0.001187576
2021,9,3,10,1,1,0.000814685
2021,9,3,1,1,2,0.003574877
2021,9,3,1,1,3,1.13E-06
2021,9,3,1,1,1,0.009030507
2021,9,3,2,16,2,0.000216173
2021,9,3,2,16,3,1.37E-05
2021,9,3,2,16,1,0.01570778
2021,9,3,2,1,2,0.003825783
2021,9,3,2,1,3,2.40E-05
2021,9,3,2,1,1,0.068973719
2021,9,3,3,1,2,0.00142745
2021,9,3,3,1,1,0.015115844
2021,9,3,4,14,1,0.002471251
2021,9,3,4,14,4,0.000109993
2021,9,3,4,16,1,0.000281044
2021,9,3,4,5,1,0.004050006
2021,9,3,4,5,4,0.000285876
2021,9,3,4,1,2,0.000212233
2021,9,3,4,1,3,1.04E-06
2021,9,3,4,1,1,0.023899069
2021,9,3,5,7,1,0.001018582
2021,9,3,5,7,4,8.54E-05
2021,9,3,5,1,1,0.001831608
2021,9,4,1,4,3,5.18E-06
2021,9,4,1,4,1,0.001883785
2021,9,4,1,4,4,3.31E-05
2021,9,4,1,7,2,6.20E-06
2021,9,4,1,7,3,5.09E-06
2021,9,4,1,7,1,0.001454764
2021,9,4,1,7,4,4.40E-05
2021,9,4,1,15,2,0.000232483
2021,9,4,1,15,3,3.69E-05
2021,9,4,1,15,1,0.031617743
2021,9,4,1,15,4,0.000617566
2021,9,4,1,16,2,2.07E-06
2021,9,4,1,16,1,0.00088663
2021,9,4,1,5,1,0.000615281
2021,9,4,1,5,4,2.52E-05
2021,9,4,1,1,2,0.014157826
2021,9,4,1,1,3,0.000169447
2021,9,4,1,1,1,0.061426038
2021,9,4,2,16,2,0.001411911
2021,9,4,2,16,3,0.000147545
2021,9,4,2,16,1,0.025507674
2021,9,4,2,5,2,3.06E-06
2021,9,4,2,5,3,2.04E-05
2021,9,4,2,5,1,0.011431949
2021,9,4,2,5,4,0.000399418
2021,9,4,2,6,3,4.99E-05
2021,9,4,2,6,1,0.001076448
2021,9,4,2,6,4,5.71E-05
2021,9,4,2,1,2,0.005009484
2021,9,4,2,1,3,4.78E-05
2021,9,4,2,1,1,0.070079556
2021,9,4,3,5,1,7.70E-05
2021,9,4,3,5,4,1.03E-06
2021,9,4,3,1,2,0.000323746
2021,9,4,3,1,1,0.003393703
2021,9,4,4,7,2,0.000121145
2021,9,4,4,7,1,0.00091428
2021,9,4,4,7,4,7.97E-05
2021,9,4,4,15,2,1.02E-06
2021,9,4,4,15,3,9.16E-06
2021,9,4,4,15,1,0.025214702
2021,9,4,4,15,4,0.000512411
2021,9,4,4,14,1,0.000303238
2021,9,4,4,14,4,3.76E-06
2021,9,4,4,16,2,3.08E-06
2021,9,4,4,16,1,0.002692139
2021,9,4,4,5,1,7.36E-06
2021,9,4,4,1,2,0.000124482
2021,9,4,4,1,3,2.08E-06
2021,9,4,4,1,1,0.019498901
2021,9,4,5,7,1,0.000123992
2021,9,4,5,7,4,8.55E-06
2021,9,4,5,16,1,2.32E-05
2021,9,4,5,5,3,1.02E-06
2021,9,4,5,5,1,0.000143069
2021,9,4,5,5,4,8.18E-06
2021,9,4,5,1,2,1.02E-06
2021,9,4,5,1,1,0.003915393
2021,9,4,6,5,2,0.000117671
2021,9,4,6,5,3,1.14E-05
2021,9,4,6,5,1,0.002339997
2021,9,4,6,5,4,9.81E-05
2021,9,4,6,1,2,0.003101121
2021,9,4,6,1,3,8.03E-05
2021,9,4,6,1,1,0.001629285
2021,9,4,7,3,3,4.53E-05
2021,9,4,7,3,1,4.23E-06
2021,9,4,9,16,2,0.000783621
2021,9,4,9,16,3,3.70E-05
2021,9,4,9,16,1,0.016244456
2021,9,4,9,1,2,8.48E-05
2021,9,4,9,1,3,6.17E-06
2021,9,4,9,1,1,0.005579078
2021,9,4,10,1,1,0.000238
2021,9,5,6,2,1,0.001301992
2021,9,5,6,2,4,5.30E-05
2021,9,5,6,1,2,0.000619778
2021,9,5,6,1,3,3.11E-06
2021,9,5,6,1,1,0.021154156
2021,9,5,7,1,2,1.08E-06
2021,9,5,7,1,3,7.33E-07
2021,9,5,7,1,1,0.002235049
2021,9,5,9,1,2,0.002306555
2021,9,5,9,1,3,2.47E-05
2021,9,5,9,1,1,0.020518547
2021,9,5,11,5,2,1.21E-05
2021,9,5,11,5,1,0.00674311
2021,9,5,11,5,4,0.000277931
2021,9,5,11,2,1,0.002137902
2021,9,5,11,2,4,0.000115837
2021,9,5,11,1,2,4.39E-06
2021,9,5,11,1,3,2.13E-06
2021,9,5,11,1,1,0.006185154
2021,9,5,1,16,2,0.000329028
2021,9,5,1,16,3,8.43E-06
2021,9,5,1,16,1,0.003120303
2021,9,5,1,1,2,0.003583986
2021,9,5,1,1,3,0.000264027
2021,9,5,1,1,1,0.023836819
2021,9,5,2,16,2,0.000416322
2021,9,5,2,16,3,3.91E-05
2021,9,5,2,16,1,0.00692552
2021,9,5,2,1,2,0.001458799
2021,9,5,2,1,3,2.05E-05
2021,9,5,2,1,1,0.052962549
2021,9,5,3,1,2,2.63E-05
2021,9,5,3,1,1,0.005194952
2021,9,5,4,1,2,1.77E-05
2021,9,5,4,1,3,1.04E-06
2021,9,5,4,1,1,0.004162022
2021,9,5,5,7,1,0.001256108
2021,9,5,5,7,4,0.000144943
2021,9,5,5,15,2,2.06E-06
2021,9,5,5,15,1,0.006374605
2021,9,5,5,15,4,0.000469282
2021,9,5,5,5,1,0.000132693
2021,9,5,5,5,4,2.14E-05
2021,9,5,5,1,2,1.44E-05
2021,9,5,5,1,1,0.004508046
2021,9,6,2,1,2,1.43E-05
2021,9,6,2,1,1,0.002202477
2021,9,6,4,1,1,0.004402343
2021,9,6,5,16,1,1.64E-05
2021,9,6,5,5,1,5.43E-05
2021,9,6,5,5,4,1.09E-05
2021,9,6,5,1,1,0.002914073
2021,9,6,7,1,2,0.000362314
2021,9,6,7,1,3,0.000173739
2021,9,6,7,1,1,0.002197643
2021,9,6,8,2,1,0.001506312
2021,9,6,8,2,4,0.000176654
2021,9,6,8,1,2,0.000838279
2021,9,6,8,1,3,0.000457992
2021,9,6,8,1,1,0.014316343
2021,9,6,9,1,2,0.000362927
2021,9,6,9,1,3,1.02E-06
2021,9,6,9,1,1,0.005355838
2021,9,6,11,2,2,9.65E-07
2021,9,6,11,2,1,0.000845337
2021,9,6,11,2,4,0.000231069
2021,9,6,11,1,2,0.002049648
2021,9,6,11,1,3,6.13E-06
2021,9,6,11,1,1,0.016872726
2021,9,7,6,1,2,0.002240752
2021,9,7,6,1,3,2.37E-05
2021,9,7,6,1,1,0.006621537
2021,9,7,7,16,2,3.08E-06
2021,9,7,7,16,3,0.0001488
2021,9,7,7,16,1,0.001094961
2021,9,7,7,1,2,0.000584786
2021,9,7,7,1,3,0.000125087
2021,9,7,7,1,1,0.001898473
2021,9,7,8,1,2,0.002307915
2021,9,7,8,1,3,3.26E-05
2021,9,7,8,1,1,0.006571195
2021,9,7,9,16,2,8.61E-05
2021,9,7,9,16,3,9.14E-05
2021,9,7,9,16,1,0.071532783
2021,9,7,9,5,1,0.001264735
2021,9,7,9,5,4,2.92E-05
2021,9,7,9,6,3,2.94E-05
2021,9,7,9,6,1,0.011377264
2021,9,7,9,6,4,0.000286558
2021,9,7,9,1,2,0.00577942
2021,9,7,9,1,3,0.000154182
2021,9,7,9,1,1,0.162109275
2021,9,7,10,1,2,8.75E-05
2021,9,7,10,1,1,0.007992665
2021,9,7,11,7,1,0.001450669
2021,9,7,11,7,4,3.87E-05
2021,9,7,11,16,2,9.45E-07
2021,9,7,11,16,1,0.004672727
2021,9,7,11,1,2,4.03E-06
2021,9,7,11,1,1,0.000509611
2021,9,7,1,7,1,0.000302067
2021,9,7,1,7,4,1.12E-05
2021,9,7,1,15,2,4.11E-06
2021,9,7,1,15,3,6.36E-05
2021,9,7,1,15,1,0.004011674
2021,9,7,1,15,4,0.000163521
2021,9,7,1,16,2,8.21E-06
2021,9,7,1,16,3,9.33E-05
2021,9,7,1,16,1,0.002805529
2021,9,7,1,5,3,1.02E-06
2021,9,7,1,5,1,0.00041824
2021,9,7,1,5,4,3.59E-05
2021,9,7,1,6,3,0.000128691
2021,9,7,1,6,1,0.000422842
2021,9,7,1,6,4,4.90E-05
2021,9,7,1,1,2,0.004862795
2021,9,7,1,1,3,0.00013323
2021,9,7,1,1,1,0.066107863
2021,9,7,2,1,2,0.002249224
2021,9,7,2,1,3,8.74E-06
2021,9,7,2,1,1,0.078537319
2021,9,7,3,1,1,0.000316847
2021,9,7,4,7,3,1.02E-06
2021,9,7,4,7,1,0.005954254
2021,9,7,4,7,4,0.000172533
2021,9,7,4,15,2,1.73E-05
2021,9,7,4,15,3,5.12E-06
2021,9,7,4,15,1,0.004651356
2021,9,7,4,15,4,0.000139897
2021,9,7,4,16,2,7.69E-08
2021,9,7,4,16,1,0.000380071
2021,9,7,4,5,1,6.08E-05
2021,9,7,4,5,4,7.34E-06
2021,9,7,4,1,2,2.19E-05
2021,9,7,4,1,1,0.008935988
2021,9,8,6,1,2,0.000961964
2021,9,8,6,1,3,8.66E-05
2021,9,8,6,1,1,0.023906412
2021,9,8,7,3,3,7.83E-05
2021,9,8,7,3,1,1.10E-05
2021,9,8,7,1,2,0.000962137
2021,9,8,7,1,3,0.000209058
2021,9,8,7,1,1,0.021080052
2021,9,8,8,1,2,0.001125856
2021,9,8,8,1,3,0.000137125
2021,9,8,8,1,1,0.018229316
2021,9,8,9,16,2,2.14E-05
2021,9,8,9,16,3,5.09E-06
2021,9,8,9,16,1,0.019129924
2021,9,8,9,1,2,0.001544359
2021,9,8,9,1,3,3.27E-05
2021,9,8,9,1,1,0.09835329
2021,9,8,10,7,3,4.40E-06
2021,9,8,10,7,1,0.000413946
2021,9,8,10,7,4,6.91E-06
2021,9,8,10,1,2,0.000723417
2021,9,8,10,1,3,3.07E-06
2021,9,8,10,1,1,0.043371923
2021,9,8,11,7,1,0.003197236
2021,9,8,11,7,4,0.000586121
2021,9,8,11,15,3,1.06E-06
2021,9,8,11,15,1,0.009678668
2021,9,8,11,15,4,0.000280655
2021,9,8,11,16,2,1.05E-06
2021,9,8,11,16,3,0.000349576
2021,9,8,11,16,1,0.004762816
2021,9,8,11,5,2,2.05E-06
2021,9,8,11,5,1,0.013239274
2021,9,8,11,5,4,0.000931549
2021,9,8,11,2,1,7.99E-05
2021,9,8,11,2,4,1.32E-05
2021,9,8,11,1,2,0.001997732
2021,9,8,11,1,3,0.001676608
2021,9,8,11,1,1,0.092409795
2021,9,8,1,7,3,4.54E-05
2021,9,8,1,7,1,0.005288713
2021,9,8,1,7,4,0.000144613
2021,9,8,1,1,2,0.000633673
2021,9,8,1,1,3,7.17E-06
2021,9,8,1,1,1,0.006685714
2021,9,8,2,1,2,2.13E-05
2021,9,8,2,1,3,1.06E-06
2021,9,8,2,1,1,0.008000701
2021,9,8,3,1,2,0.000109553
2021,9,8,3,1,1,0.015901734
2021,9,8,4,7,3,6.14E-06
2021,9,8,4,7,1,0.003523837
2021,9,8,4,7,4,0.000215128
2021,9,8,4,15,2,1.01E-06
2021,9,8,4,15,3,7.09E-06
2021,9,8,4,15,1,0.065815195
2021,9,8,4,15,4,0.001731111
2021,9,8,4,14,1,0.000400418
2021,9,8,4,14,4,4.15E-05
2021,9,8,4,16,1,0.000729132
2021,9,8,4,5,1,6.46E-05
2021,9,8,4,5,4,2.05E-06
2021,9,8,4,1,2,7.63E-05
2021,9,8,4,1,3,1.03E-06
2021,9,8,4,1,1,0.019372484
2021,9,8,5,15,1,0.001503397
2021,9,8,5,15,4,0.000152865
2021,9,8,5,1,2,9.72E-07
2021,9,8,5,1,1,0.000587974
2021,1,1,3,1,4,2.91E-06
2021,1,1,5,1,4,3.34E-05
2021,1,1,8,1,4,0.00086009
2021,1,1,9,1,4,0.001049287
2021,1,1,11,1,4,3.03E-05
2021,1,2,1,1,4,2.76E-05
2021,1,2,3,1,4,4.60E-05
2021,1,2,4,1,4,0.000106101
2021,1,2,5,1,4,3.89E-05
2021,1,2,6,1,4,0.001628868
2021,1,2,7,3,4,0.001349801
2021,1,2,7,1,4,0.001609903
2021,1,2,8,3,4,1.41E-05
2021,1,2,8,1,4,0.002792621
2021,1,2,9,1,4,0.000738619
2021,1,2,11,3,4,5.95E-07
2021,1,2,11,16,4,0.000308462
2021,1,2,11,1,4,0.001417751
2021,1,3,6,1,4,0.000521026
2021,1,3,7,3,4,3.68E-05
2021,1,3,7,1,4,0.000620706
2021,1,3,9,1,4,0.000408281
2021,1,3,10,1,4,3.40E-05
2021,1,3,1,1,4,8.68E-05
2021,1,3,2,16,4,6.76E-05
2021,1,3,2,1,4,0.000402032
2021,1,3,3,1,4,0.000141741
2021,1,3,4,16,4,9.74E-07
2021,1,3,4,1,4,0.000368601
2021,1,3,5,1,4,2.48E-05
2021,1,4,1,16,4,4.91E-06
2021,1,4,1,1,4,0.000653539
2021,1,4,2,16,4,0.000254746
2021,1,4,2,1,4,0.000414999
2021,1,4,3,1,4,6.44E-05
2021,1,4,4,16,4,1.95E-05
2021,1,4,4,1,4,0.00038437
2021,1,4,5,1,4,0.000140423
2021,1,4,6,1,4,0.000327015
2021,1,4,7,3,4,0.000171948
2021,1,4,9,16,4,0.000517538
2021,1,4,9,1,4,0.000154837
2021,1,4,10,1,4,0.00000595
2021,1,5,6,1,4,0.000375773
2021,1,5,7,1,4,4.25E-05
2021,1,5,9,1,4,0.000127756
2021,1,5,11,1,4,0.000137833
2021,1,5,1,16,4,1.07E-05
2021,1,5,1,1,4,0.000148743
2021,1,5,2,16,4,1.66E-05
2021,1,5,2,1,4,0.000171637
2021,1,5,3,1,4,7.50E-05
2021,1,5,4,1,4,2.39E-05
2021,1,5,5,1,4,0.000160236
2021,1,6,2,1,4,3.89E-06
2021,1,6,4,1,4,3.34E-05
2021,1,6,5,1,4,5.24E-05
2021,1,6,7,1,4,0.000141005
2021,1,6,8,1,4,0.000839886
2021,1,6,9,1,4,0.000118108
2021,1,6,11,1,4,0.001170595
2021,1,7,6,1,4,0.000305903
2021,1,7,7,16,4,0.000108213
2021,1,7,7,1,4,0.000449729
2021,1,7,8,1,4,0.00087301
2021,1,7,9,16,4,0.000577791
2021,1,7,9,1,4,0.002569099
2021,1,7,10,1,4,0.000124308
2021,1,7,11,16,4,2.60E-05
2021,1,7,11,1,4,1.55E-05
2021,1,7,1,16,4,1.07E-05
2021,1,7,1,1,4,0.000485424
2021,1,7,2,1,4,0.000166408
2021,1,7,3,1,4,2.91E-06
2021,1,7,4,16,4,2.12E-06
2021,1,7,4,1,4,1.74E-06
2021,1,8,6,1,4,0.000817426
2021,1,8,7,3,4,1.83E-05
2021,1,8,7,1,4,0.000766599
2021,1,8,8,1,4,0.000472237
2021,1,8,9,16,4,0.000204973
2021,1,8,9,1,4,0.001457638
2021,1,8,10,1,4,0.000959222
2021,1,8,11,16,4,0.000122866
2021,1,8,11,1,4,0.003903721
2021,1,8,1,1,4,0.000105809
2021,1,8,2,1,4,1.02E-06
2021,1,8,4,16,4,7.29E-06
2021,1,8,4,1,4,7.61E-05
2021,1,8,5,1,4,2.72E-05
2021,2,1,3,1,4,2.01E-05
2021,2,1,5,1,4,0.000153889
2021,2,1,8,1,4,0.001440065
2021,2,1,9,1,4,0.001321248
2021,2,1,11,1,4,5.02E-05
2021,2,2,1,1,4,0.000133368
2021,2,2,3,1,4,0.000113751
2021,2,2,4,1,4,0.000464412
2021,2,2,5,1,4,0.000160126
2021,2,2,6,1,4,0.003574126
2021,2,2,7,3,4,0.0028423
2021,2,2,7,16,4,1.26E-05
2021,2,2,7,1,4,0.003632394
2021,2,2,8,3,4,1.89E-05
2021,2,2,8,1,4,0.004033418
2021,2,2,9,1,4,0.001159036
2021,2,2,11,3,4,7.48E-07
2021,2,2,11,16,4,0.00052486
2021,2,2,11,1,4,0.003084187
2021,2,3,6,1,4,0.001078488
2021,2,3,7,3,4,0.000101961
2021,2,3,7,1,4,0.001851185
2021,2,3,9,1,4,0.000836286
2021,2,3,10,1,4,0.000148992
2021,2,3,1,1,4,0.000321527
2021,2,3,2,16,4,0.000185306
2021,2,3,2,1,4,0.001364907
2021,2,3,3,1,4,0.000527337
2021,2,3,4,16,4,1.36E-05
2021,2,3,4,1,4,0.001565048
2021,2,3,5,1,4,0.000126243
2021,2,4,1,16,4,5.90E-06
2021,2,4,1,1,4,0.002721987
2021,2,4,2,16,4,0.000513401
2021,2,4,2,1,4,0.001728821
2021,2,4,3,1,4,0.000170518
2021,2,4,4,16,4,4.20E-05
2021,2,4,4,1,4,0.001396325
2021,2,4,5,1,4,0.000367702
2021,2,4,6,1,4,0.000975114
2021,2,4,7,3,4,0.000160258
2021,2,4,9,16,4,0.00109641
2021,2,4,9,1,4,0.00046556
2021,2,4,10,1,4,4.56E-05
2021,2,5,6,1,4,0.00074978
2021,2,5,7,1,4,0.000107139
2021,2,5,9,1,4,0.000238981
2021,2,5,11,1,4,0.000272283
2021,2,5,1,16,4,6.05E-05
2021,2,5,1,1,4,0.000833415
2021,2,5,2,16,4,4.58E-05
2021,2,5,2,1,4,0.000775233
2021,2,5,3,1,4,0.000354045
2021,2,5,4,1,4,0.000100525
2021,2,5,5,1,4,0.000703278
2021,2,6,2,1,4,2.15E-05
2021,2,6,4,1,4,0.000118034
2021,2,6,5,16,4,2.93E-06
2021,2,6,5,1,4,0.000167289
2021,2,6,7,1,4,0.000423543
2021,2,6,8,1,4,0.001863608
2021,2,6,9,1,4,0.000326117
2021,2,6,11,1,4,0.003042912
2021,2,7,6,1,4,0.001232219
2021,2,7,7,16,4,0.001000243
2021,2,7,7,1,4,0.00147293
2021,2,7,8,1,4,0.002330581
2021,2,7,9,16,4,0.001565439
2021,2,7,9,1,4,0.007557234
2021,2,7,10,1,4,0.00048165
2021,2,7,11,16,4,4.85E-05
2021,2,7,11,1,4,7.43E-05
2021,2,7,1,16,4,0.000258059
2021,2,7,1,1,4,0.002538558
2021,2,7,2,1,4,0.00062401
2021,2,7,3,1,4,6.70E-05
2021,2,7,4,16,4,3.94E-06
2021,2,7,4,1,4,9.88E-06
2021,2,8,6,1,4,0.002234446
2021,2,8,7,3,4,4.05E-05
2021,2,8,7,1,4,0.002458643
2021,2,8,8,1,4,0.001598724
2021,2,8,9,16,4,0.000553077
2021,2,8,9,1,4,0.004026125
2021,2,8,10,1,4,0.002987046
2021,2,8,11,16,4,0.000161868
2021,2,8,11,1,4,0.010085583
2021,2,8,1,1,4,0.000536986
2021,2,8,2,1,4,1.30E-05
2021,2,8,3,1,4,6.04E-05
2021,2,8,4,16,4,1.05E-05
2021,2,8,4,1,4,0.000261093
2021,2,8,5,1,4,3.75E-05
2021,3,1,3,1,4,4.87E-06
2021,3,1,5,1,4,0.000112578
2021,3,1,8,1,4,0.004699289
2021,3,1,9,1,4,0.001984248
2021,3,1,11,1,4,8.23E-05
2021,3,2,1,1,4,0.000415845
2021,3,2,3,1,4,0.000100565
2021,3,2,4,1,4,0.000704283
2021,3,2,5,1,4,0.000145407
2021,3,2,6,1,4,0.005992651
2021,3,2,7,3,4,0.006377495
2021,3,2,7,16,4,5.43E-05
2021,3,2,7,1,4,0.005822458
2021,3,2,8,3,4,5.73E-05
2021,3,2,8,1,4,0.009900018
2021,3,2,9,1,4,0.00159115
2021,3,2,11,3,4,1.73E-06
2021,3,2,11,16,4,0.001095276
2021,3,2,11,1,4,0.005291669
2021,3,3,6,1,4,0.001516623
2021,3,3,7,3,4,0.000113256
2021,3,3,7,1,4,0.001737079
2021,3,3,9,1,4,0.001250485
2021,3,3,10,1,4,8.87E-05
2021,3,3,1,1,4,0.000634863
2021,3,3,2,16,4,0.00034092
2021,3,3,2,1,4,0.001510154
2021,3,3,3,1,4,0.000669804
2021,3,3,4,16,4,2.24E-05
2021,3,3,4,1,4,0.000905648
2021,3,3,5,1,4,0.000104701
2021,3,4,1,16,4,4.92E-06
2021,3,4,1,1,4,0.005500951
2021,3,4,2,16,4,0.001097087
2021,3,4,2,1,4,0.001585926
2021,3,4,3,1,4,0.000309582
2021,3,4,4,16,4,7.11E-05
2021,3,4,4,1,4,0.001370322
2021,3,4,5,16,4,0.000001925
2021,3,4,5,1,4,0.000397189
2021,3,4,6,1,4,0.002094985
2021,3,4,7,3,4,6.49E-05
2021,3,4,9,16,4,0.001117859
2021,3,4,9,1,4,0.000519624
2021,3,4,10,1,4,3.97E-05
2021,3,5,6,1,4,0.001359466
2021,3,5,7,1,4,0.0006458
2021,3,5,9,1,4,0.000390016
2021,3,5,11,1,4,0.000803551
2021,3,5,1,16,4,0.000164886
2021,3,5,1,1,4,0.001125586
2021,3,5,2,16,4,0.000264004
2021,3,5,2,1,4,0.001229598
2021,3,5,3,1,4,0.000336687
2021,3,5,4,1,4,0.0003413
2021,3,5,5,1,4,0.000480371
2021,3,6,2,1,4,2.54E-05
2021,3,6,4,1,4,0.000186891
2021,3,6,5,16,4,9.76E-07
2021,3,6,5,1,4,0.000260876
2021,3,6,7,1,4,0.000932405
2021,3,6,8,1,4,0.00310098
2021,3,6,9,1,4,0.000406107
2021,3,6,11,1,4,0.005469585
2021,3,7,6,1,4,0.001812468
2021,3,7,7,16,4,0.001171824
2021,3,7,7,1,4,0.002105904
2021,3,7,8,1,4,0.003932356
2021,3,7,9,16,4,0.003320729
2021,3,7,9,1,4,0.008449143
2021,3,7,10,1,4,0.000571668
2021,3,7,11,16,4,7.45E-05
2021,3,7,11,1,4,0.000171021
2021,3,7,1,16,4,0.000624223
2021,3,7,1,1,4,0.006183484
2021,3,7,2,1,4,0.000927556
2021,3,7,3,1,4,0.000168951
2021,3,7,4,16,4,6.06E-06
2021,3,7,4,1,4,2.19E-05
2021,3,8,6,1,4,0.002893488
2021,3,8,7,3,4,3.79E-05
2021,3,8,7,1,4,0.00663114
2021,3,8,8,1,4,0.004376622
2021,3,8,9,16,4,0.000677595
2021,3,8,9,1,4,0.005556652
2021,3,8,10,1,4,0.002996248
2021,3,8,11,16,4,0.000282624
2021,3,8,11,1,4,0.012375375
2021,3,8,1,1,4,0.001298953
2021,3,8,2,1,4,4.51E-05
2021,3,8,3,1,4,0.000104162
2021,3,8,4,16,4,1.88E-05
2021,3,8,4,1,4,0.000282462
2021,3,8,5,1,4,5.36E-05
2021,4,1,3,1,4,1.94E-06
2021,4,1,5,1,4,3.73E-05
2021,4,1,8,1,4,0.001382991
2021,4,1,9,1,4,0.001017269
2021,4,1,11,1,4,5.97E-05
2021,4,2,1,1,4,0.000182643
2021,4,2,3,1,4,4.03E-05
2021,4,2,4,1,4,0.000130027
2021,4,2,5,1,4,5.40E-05
2021,4,2,6,1,4,0.004638765
2021,4,2,7,3,4,0.004614934
2021,4,2,7,16,4,6.78E-06
2021,4,2,7,1,4,0.003900381
2021,4,2,8,3,4,6.11E-05
2021,4,2,8,1,4,0.008232231
2021,4,2,9,1,4,0.001179552
2021,4,2,11,3,4,1.40E-06
2021,4,2,11,16,4,0.000606483
2021,4,2,11,1,4,0.004589597
2021,4,3,6,1,4,0.000728708
2021,4,3,7,3,4,6.03E-05
2021,4,3,7,1,4,0.000606814
2021,4,3,9,1,4,0.000572974
2021,4,3,10,1,4,2.75E-05
2021,4,3,1,1,4,0.000776114
2021,4,3,2,16,4,9.56E-05
2021,4,3,2,1,4,0.000778895
2021,4,3,3,1,4,0.000206547
2021,4,3,4,16,4,4.87E-06
2021,4,3,4,1,4,0.000230526
2021,4,3,5,1,4,2.09E-05
2021,4,4,1,16,4,9.83E-07
2021,4,4,1,1,4,0.003241162
2021,4,4,2,16,4,0.000356384
2021,4,4,2,1,4,0.00086263
2021,4,4,3,1,4,8.16E-05
2021,4,4,4,16,4,2.82E-05
2021,4,4,4,1,4,0.000343575
2021,4,4,5,16,4,0.000000975
2021,4,4,5,1,4,8.82E-05
2021,4,4,6,1,4,0.001289648
2021,4,4,7,3,4,8.63E-05
2021,4,4,9,16,4,0.000601533
2021,4,4,9,1,4,0.00016209
2021,4,4,10,1,4,3.97E-06
2021,4,5,6,1,4,0.000570822
2021,4,5,7,1,4,7.93E-05
2021,4,5,9,1,4,0.000316055
2021,4,5,11,1,4,0.000244417
2021,4,5,1,16,4,2.74E-05
2021,4,5,1,1,4,0.000677749
2021,4,5,2,16,4,2.53E-05
2021,4,5,2,1,4,0.000292908
2021,4,5,3,1,4,8.01E-05
2021,4,5,4,1,4,3.68E-05
2021,4,5,5,1,4,9.49E-05
2021,4,6,2,1,4,9.75E-06
2021,4,6,4,1,4,6.19E-05
2021,4,6,5,16,4,9.76E-07
2021,4,6,5,1,4,9.37E-05
2021,4,6,7,1,4,0.000444259
2021,4,6,8,1,4,0.002033413
2021,4,6,9,1,4,0.000247019
