class,ifuel,iage,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023,2024
1,3,6,8.229704149,8.312832474,8.396800479,8.481616645,8.567289541,8.653827819,8.741240221,8.829535577,8.918722805,9.008810914,9.214475756,8.44754379,9.15801925,8.728717889,9.603710025,9.655434145,10.16571794,10.07071395,10.08969712,9.90877196,10.00364959,10.27416903,10.76270079,10.95185126,10.27558976,9.681598695,9.507818064,9.87904659,10.22720399,10.89223329
1,3,7,8.147407108,8.229704149,8.312832474,8.396800479,8.481616645,8.567289541,8.653827819,8.741240221,8.829535577,8.918722805,9.008810914,9.214475756,8.44754379,9.15801925,8.728717889,9.603710025,9.655434145,10.16571794,10.07071395,10.08969712,9.90877196,10.00364959,10.27416903,10.76270079,10.95185126,10.27558976,9.681598695,9.507818064,9.87904659,10.22720399
1,3,8,8.065933037,8.147407108,8.229704149,8.312832474,8.396800479,8.481616645,8.567289541,8.653827819,8.741240221,8.829535577,8.918722805,9.008810914,9.214475756,8.44754379,9.15801925,8.728717889,9.603710025,9.655434145,10.16571794,10.07071395,10.08969712,9.90877196,10.00364959,10.27416903,10.76270079,10.95185126,10.27558976,9.681598695,9.507818064,9.87904659
1,3,9,7.985273706,8.065933037,8.147407108,8.229704149,8.312832474,8.396800479,8.481616645,8.567289541,8.653827819,8.741240221,8.829535577,8.918722805,9.008810914,9.214475756,8.44754379,9.15801925,8.728717889,9.603710025,9.655434145,10.16571794,10.07071395,10.08969712,9.90877196,10.00364959,10.27416903,10.76270079,10.95185126,10.27558976,9.681598695,9.507818064
1,3,10,7.905420969,7.985273706,8.065933037,8.147407108,8.229704149,8.312832474,8.396800479,8.481616645,8.567289541,8.653827819,8.741240221,8.829535577,8.918722805,9.008810914,9.214475756,8.44754379,9.15801925,8.728717889,9.603710025,9.655434145,10.16571794,10.07071395,10.08969712,9.90877196,10.00364959,10.27416903,10.76270079,10.95185126,10.27558976,9.681598695
1,3,11,7.82636676,7.905420969,7.985273706,8.065933037,8.147407108,8.229704149,8.312832474,8.396800479,8.481616645,8.567289541,8.653827819,8.741240221,8.829535577,8.918722805,9.008810914,9.214475756,8.44754379,9.15801925,8.728717889,9.603710025,9.655434145,10.16571794,10.07071395,10.08969712,9.90877196,10.00364959,10.27416903,10.76270079,10.95185126,10.27558976
1,3,12,7.748103092,7.82636676,7.905420969,7.985273706,8.065933037,8.147407108,8.229704149,8.312832474,8.396800479,8.481616645,8.567289541,8.653827819,8.741240221,8.829535577,8.918722805,9.008810914,9.214475756,8.44754379,9.15801925,8.728717889,9.603710025,9.655434145,10.16571794,10.07071395,10.08969712,9.90877196,10.00364959,10.27416903,10.76270079,10.95185126
1,3,13,7.670622061,7.748103092,7.82636676,7.905420969,7.985273706,8.065933037,8.147407108,8.229704149,8.312832474,8.396800479,8.481616645,8.567289541,8.653827819,8.741240221,8.829535577,8.918722805,9.008810914,9.214475756,8.44754379,9.15801925,8.728717889,9.603710025,9.655434145,10.16571794,10.07071395,10.08969712,9.90877196,10.00364959,10.27416903,10.76270079
1,3,14,7.593915841,7.670622061,7.748103092,7.82636676,7.905420969,7.985273706,8.065933037,8.147407108,8.229704149,8.312832474,8.396800479,8.481616645,8.567289541,8.653827819,8.741240221,8.829535577,8.918722805,9.008810914,9.214475756,8.44754379,9.15801925,8.728717889,9.603710025,9.655434145,10.16571794,10.07071395,10.08969712,9.90877196,10.00364959,10.27416903
1,3,15,7.517976682,7.593915841,7.670622061,7.748103092,7.82636676,7.905420969,7.985273706,8.065933037,8.147407108,8.229704149,8.312832474,8.396800479,8.481616645,8.567289541,8.653827819,8.741240221,8.829535577,8.918722805,9.008810914,9.214475756,8.44754379,9.15801925,8.728717889,9.603710025,9.655434145,10.16571794,10.07071395,10.08969712,9.90877196,10.00364959
1,3,16,7.442796915,7.517976682,7.593915841,7.670622061,7.748103092,7.82636676,7.905420969,7.985273706,8.065933037,8.147407108,8.229704149,8.312832474,8.396800479,8.481616645,8.567289541,8.653827819,8.741240221,8.829535577,8.918722805,9.008810914,9.214475756,8.44754379,9.15801925,8.728717889,9.603710025,9.655434145,10.16571794,10.07071395,10.08969712,9.90877196
1,3,17,7.368368946,7.442796915,7.517976682,7.593915841,7.670622061,7.748103092,7.82636676,7.905420969,7.985273706,8.065933037,8.147407108,8.229704149,8.312832474,8.396800479,8.481616645,8.567289541,8.653827819,8.741240221,8.829535577,8.918722805,9.008810914,9.214475756,8.44754379,9.15801925,8.728717889,9.603710025,9.655434145,10.16571794,10.07071395,10.08969712
1,3,18,7.294685257,7.368368946,7.442796915,7.517976682,7.593915841,7.670622061,7.748103092,7.82636676,7.905420969,7.985273706,8.065933037,8.147407108,8.229704149,8.312832474,8.396800479,8.481616645,8.567289541,8.653827819,8.741240221,8.829535577,8.918722805,9.008810914,9.214475756,8.44754379,9.15801925,8.728717889,9.603710025,9.655434145,10.16571794,10.07071395
1,3,19,7.221738404,7.294685257,7.368368946,7.442796915,7.517976682,7.593915841,7.670622061,7.748103092,7.82636676,7.905420969,7.985273706,8.065933037,8.147407108,8.229704149,8.312832474,8.396800479,8.481616645,8.567289541,8.653827819,8.741240221,8.829535577,8.918722805,9.008810914,9.214475756,8.44754379,9.15801925,8.728717889,9.603710025,9.655434145,10.16571794
1,3,20,7.14952102,7.221738404,7.294685257,7.368368946,7.442796915,7.517976682,7.593915841,7.670622061,7.748103092,7.82636676,7.905420969,7.985273706,8.065933037,8.147407108,8.229704149,8.312832474,8.396800479,8.481616645,8.567289541,8.653827819,8.741240221,8.829535577,8.918722805,9.008810914,9.214475756,8.44754379,9.15801925,8.728717889,9.603710025,9.655434145
1,3,21,7.07802581,7.14952102,7.221738404,7.294685257,7.368368946,7.442796915,7.517976682,7.593915841,7.670622061,7.748103092,7.82636676,7.905420969,7.985273706,8.065933037,8.147407108,8.229704149,8.312832474,8.396800479,8.481616645,8.567289541,8.653827819,8.741240221,8.829535577,8.918722805,9.008810914,9.214475756,8.44754379,9.15801925,8.728717889,9.603710025
1,3,22,7.007245552,7.07802581,7.14952102,7.221738404,7.294685257,7.368368946,7.442796915,7.517976682,7.593915841,7.670622061,7.748103092,7.82636676,7.905420969,7.985273706,8.065933037,8.147407108,8.229704149,8.312832474,8.396800479,8.481616645,8.567289541,8.653827819,8.741240221,8.829535577,8.918722805,9.008810914,9.214475756,8.44754379,9.15801925,8.728717889
1,3,23,6.937173096,7.007245552,7.07802581,7.14952102,7.221738404,7.294685257,7.368368946,7.442796915,7.517976682,7.593915841,7.670622061,7.748103092,7.82636676,7.905420969,7.985273706,8.065933037,8.147407108,8.229704149,8.312832474,8.396800479,8.481616645,8.567289541,8.653827819,8.741240221,8.829535577,8.918722805,9.008810914,9.214475756,8.44754379,9.15801925
1,3,24,6.867801365,6.937173096,7.007245552,7.07802581,7.14952102,7.221738404,7.294685257,7.368368946,7.442796915,7.517976682,7.593915841,7.670622061,7.748103092,7.82636676,7.905420969,7.985273706,8.065933037,8.147407108,8.229704149,8.312832474,8.396800479,8.481616645,8.567289541,8.653827819,8.741240221,8.829535577,8.918722805,9.008810914,9.214475756,8.44754379
1,3,25,6.799123352,6.867801365,6.937173096,7.007245552,7.07802581,7.14952102,7.221738404,7.294685257,7.368368946,7.442796915,7.517976682,7.593915841,7.670622061,7.748103092,7.82636676,7.905420969,7.985273706,8.065933037,8.147407108,8.229704149,8.312832474,8.396800479,8.481616645,8.567289541,8.653827819,8.741240221,8.829535577,8.918722805,9.008810914,9.214475756
1,3,26,6.731132118,6.799123352,6.867801365,6.937173096,7.007245552,7.07802581,7.14952102,7.221738404,7.294685257,7.368368946,7.442796915,7.517976682,7.593915841,7.670622061,7.748103092,7.82636676,7.905420969,7.985273706,8.065933037,8.147407108,8.229704149,8.312832474,8.396800479,8.481616645,8.567289541,8.653827819,8.741240221,8.829535577,8.918722805,9.008810914
1,3,27,6.663820797,6.731132118,6.799123352,6.867801365,6.937173096,7.007245552,7.07802581,7.14952102,7.221738404,7.294685257,7.368368946,7.442796915,7.517976682,7.593915841,7.670622061,7.748103092,7.82636676,7.905420969,7.985273706,8.065933037,8.147407108,8.229704149,8.312832474,8.396800479,8.481616645,8.567289541,8.653827819,8.741240221,8.829535577,8.918722805
1,3,28,6.597182589,6.663820797,6.731132118,6.799123352,6.867801365,6.937173096,7.007245552,7.07802581,7.14952102,7.221738404,7.294685257,7.368368946,7.442796915,7.517976682,7.593915841,7.670622061,7.748103092,7.82636676,7.905420969,7.985273706,8.065933037,8.147407108,8.229704149,8.312832474,8.396800479,8.481616645,8.567289541,8.653827819,8.741240221,8.829535577
1,3,29,6.531210763,6.597182589,6.663820797,6.731132118,6.799123352,6.867801365,6.937173096,7.007245552,7.07802581,7.14952102,7.221738404,7.294685257,7.368368946,7.442796915,7.517976682,7.593915841,7.670622061,7.748103092,7.82636676,7.905420969,7.985273706,8.065933037,8.147407108,8.229704149,8.312832474,8.396800479,8.481616645,8.567289541,8.653827819,8.741240221
1,3,30,6.465898655,6.531210763,6.597182589,6.663820797,6.731132118,6.799123352,6.867801365,6.937173096,7.007245552,7.07802581,7.14952102,7.221738404,7.294685257,7.368368946,7.442796915,7.517976682,7.593915841,7.670622061,7.748103092,7.82636676,7.905420969,7.985273706,8.065933037,8.147407108,8.229704149,8.312832474,8.396800479,8.481616645,8.567289541,8.653827819
1,3,31,6.401239669,6.465898655,6.531210763,6.597182589,6.663820797,6.731132118,6.799123352,6.867801365,6.937173096,7.007245552,7.07802581,7.14952102,7.221738404,7.294685257,7.368368946,7.442796915,7.517976682,7.593915841,7.670622061,7.748103092,7.82636676,7.905420969,7.985273706,8.065933037,8.147407108,8.229704149,8.312832474,8.396800479,8.481616645,8.567289541
1,3,32,6.337227272,6.401239669,6.465898655,6.531210763,6.597182589,6.663820797,6.731132118,6.799123352,6.867801365,6.937173096,7.007245552,7.07802581,7.14952102,7.221738404,7.294685257,7.368368946,7.442796915,7.517976682,7.593915841,7.670622061,7.748103092,7.82636676,7.905420969,7.985273706,8.065933037,8.147407108,8.229704149,8.312832474,8.396800479,8.481616645
1,3,33,6.273855,6.337227272,6.401239669,6.465898655,6.531210763,6.597182589,6.663820797,6.731132118,6.799123352,6.867801365,6.937173096,7.007245552,7.07802581,7.14952102,7.221738404,7.294685257,7.368368946,7.442796915,7.517976682,7.593915841,7.670622061,7.748103092,7.82636676,7.905420969,7.985273706,8.065933037,8.147407108,8.229704149,8.312832474,8.396800479
1,3,34,6.21111645,6.273855,6.337227272,6.401239669,6.465898655,6.531210763,6.597182589,6.663820797,6.731132118,6.799123352,6.867801365,6.937173096,7.007245552,7.07802581,7.14952102,7.221738404,7.294685257,7.368368946,7.442796915,7.517976682,7.593915841,7.670622061,7.748103092,7.82636676,7.905420969,7.985273706,8.065933037,8.147407108,8.229704149,8.312832474
1,4,1,8.563683779,8.650185636,8.737561248,8.825819442,8.914969134,9.118491634,8.359548542,9.062623216,8.637793745,9.503671379,9.554856706,10.05982504,9.965810683,9.984596113,9.805555586,9.899444907,10.16714644,10.65058932,10.83776948,10.16855236,9.580748708,9.408778292,9.776139855,10.12067062,10.77877252,11.50710054,12.28598002,12.31740707,12.31740707,12.31740707
1,4,2,8.478046941,8.563683779,8.650185636,8.737561248,8.825819442,8.914969134,9.118491634,8.359548542,9.062623216,8.637793745,9.503671379,9.554856706,10.05982504,9.965810683,9.984596113,9.805555586,9.899444907,10.16714644,10.65058932,10.83776948,10.16855236,9.580748708,9.408778292,9.776139855,10.12067062,10.77877252,11.50710054,12.28598002,12.31740707,12.31740707
1,4,3,8.393266472,8.478046941,8.563683779,8.650185636,8.737561248,8.825819442,8.914969134,9.118491634,8.359548542,9.062623216,8.637793745,9.503671379,9.554856706,10.05982504,9.965810683,9.984596113,9.805555586,9.899444907,10.16714644,10.65058932,10.83776948,10.16855236,9.580748708,9.408778292,9.776139855,10.12067062,10.77877252,11.50710054,12.28598002,12.31740707
1,4,4,8.309333807,8.393266472,8.478046941,8.563683779,8.650185636,8.737561248,8.825819442,8.914969134,9.118491634,8.359548542,9.062623216,8.637793745,9.503671379,9.554856706,10.05982504,9.965810683,9.984596113,9.805555586,9.899444907,10.16714644,10.65058932,10.83776948,10.16855236,9.580748708,9.408778292,9.776139855,10.12067062,10.77877252,11.50710054,12.28598002
1,4,5,8.226240469,8.309333807,8.393266472,8.478046941,8.563683779,8.650185636,8.737561248,8.825819442,8.914969134,9.118491634,8.359548542,9.062623216,8.637793745,9.503671379,9.554856706,10.05982504,9.965810683,9.984596113,9.805555586,9.899444907,10.16714644,10.65058932,10.83776948,10.16855236,9.580748708,9.408778292,9.776139855,10.12067062,10.77877252,11.50710054
1,4,6,8.143978064,8.226240469,8.309333807,8.393266472,8.478046941,8.563683779,8.650185636,8.737561248,8.825819442,8.914969134,9.118491634,8.359548542,9.062623216,8.637793745,9.503671379,9.554856706,10.05982504,9.965810683,9.984596113,9.805555586,9.899444907,10.16714644,10.65058932,10.83776948,10.16855236,9.580748708,9.408778292,9.776139855,10.12067062,10.77877252
1,4,7,8.062538284,8.143978064,8.226240469,8.309333807,8.393266472,8.478046941,8.563683779,8.650185636,8.737561248,8.825819442,8.914969134,9.118491634,8.359548542,9.062623216,8.637793745,9.503671379,9.554856706,10.05982504,9.965810683,9.984596113,9.805555586,9.899444907,10.16714644,10.65058932,10.83776948,10.16855236,9.580748708,9.408778292,9.776139855,10.12067062
1,4,8,7.981912901,8.062538284,8.143978064,8.226240469,8.309333807,8.393266472,8.478046941,8.563683779,8.650185636,8.737561248,8.825819442,8.914969134,9.118491634,8.359548542,9.062623216,8.637793745,9.503671379,9.554856706,10.05982504,9.965810683,9.984596113,9.805555586,9.899444907,10.16714644,10.65058932,10.83776948,10.16855236,9.580748708,9.408778292,9.776139855
1,4,9,7.902093772,7.981912901,8.062538284,8.143978064,8.226240469,8.309333807,8.393266472,8.478046941,8.563683779,8.650185636,8.737561248,8.825819442,8.914969134,9.118491634,8.359548542,9.062623216,8.637793745,9.503671379,9.554856706,10.05982504,9.965810683,9.984596113,9.805555586,9.899444907,10.16714644,10.65058932,10.83776948,10.16855236,9.580748708,9.408778292
1,4,10,7.823072834,7.902093772,7.981912901,8.062538284,8.143978064,8.226240469,8.309333807,8.393266472,8.478046941,8.563683779,8.650185636,8.737561248,8.825819442,8.914969134,9.118491634,8.359548542,9.062623216,8.637793745,9.503671379,9.554856706,10.05982504,9.965810683,9.984596113,9.805555586,9.899444907,10.16714644,10.65058932,10.83776948,10.16855236,9.580748708
1,4,11,7.744842106,7.823072834,7.902093772,7.981912901,8.062538284,8.143978064,8.226240469,8.309333807,8.393266472,8.478046941,8.563683779,8.650185636,8.737561248,8.825819442,8.914969134,9.118491634,8.359548542,9.062623216,8.637793745,9.503671379,9.554856706,10.05982504,9.965810683,9.984596113,9.805555586,9.899444907,10.16714644,10.65058932,10.83776948,10.16855236
1,4,12,7.667393685,7.744842106,7.823072834,7.902093772,7.981912901,8.062538284,8.143978064,8.226240469,8.309333807,8.393266472,8.478046941,8.563683779,8.650185636,8.737561248,8.825819442,8.914969134,9.118491634,8.359548542,9.062623216,8.637793745,9.503671379,9.554856706,10.05982504,9.965810683,9.984596113,9.805555586,9.899444907,10.16714644,10.65058932,10.83776948
1,4,13,7.590719748,7.667393685,7.744842106,7.823072834,7.902093772,7.981912901,8.062538284,8.143978064,8.226240469,8.309333807,8.393266472,8.478046941,8.563683779,8.650185636,8.737561248,8.825819442,8.914969134,9.118491634,8.359548542,9.062623216,8.637793745,9.503671379,9.554856706,10.05982504,9.965810683,9.984596113,9.805555586,9.899444907,10.16714644,10.65058932
1,4,14,7.514812551,7.590719748,7.667393685,7.744842106,7.823072834,7.902093772,7.981912901,8.062538284,8.143978064,8.226240469,8.309333807,8.393266472,8.478046941,8.563683779,8.650185636,8.737561248,8.825819442,8.914969134,9.118491634,8.359548542,9.062623216,8.637793745,9.503671379,9.554856706,10.05982504,9.965810683,9.984596113,9.805555586,9.899444907,10.16714644
1,4,15,7.439664425,7.514812551,7.590719748,7.667393685,7.744842106,7.823072834,7.902093772,7.981912901,8.062538284,8.143978064,8.226240469,8.309333807,8.393266472,8.478046941,8.563683779,8.650185636,8.737561248,8.825819442,8.914969134,9.118491634,8.359548542,9.062623216,8.637793745,9.503671379,9.554856706,10.05982504,9.965810683,9.984596113,9.805555586,9.899444907
1,4,16,7.365267781,7.439664425,7.514812551,7.590719748,7.667393685,7.744842106,7.823072834,7.902093772,7.981912901,8.062538284,8.143978064,8.226240469,8.309333807,8.393266472,8.478046941,8.563683779,8.650185636,8.737561248,8.825819442,8.914969134,9.118491634,8.359548542,9.062623216,8.637793745,9.503671379,9.554856706,10.05982504,9.965810683,9.984596113,9.805555586
1,4,17,7.291615103,7.365267781,7.439664425,7.514812551,7.590719748,7.667393685,7.744842106,7.823072834,7.902093772,7.981912901,8.062538284,8.143978064,8.226240469,8.309333807,8.393266472,8.478046941,8.563683779,8.650185636,8.737561248,8.825819442,8.914969134,9.118491634,8.359548542,9.062623216,8.637793745,9.503671379,9.554856706,10.05982504,9.965810683,9.984596113
1,4,18,7.218698952,7.291615103,7.365267781,7.439664425,7.514812551,7.590719748,7.667393685,7.744842106,7.823072834,7.902093772,7.981912901,8.062538284,8.143978064,8.226240469,8.309333807,8.393266472,8.478046941,8.563683779,8.650185636,8.737561248,8.825819442,8.914969134,9.118491634,8.359548542,9.062623216,8.637793745,9.503671379,9.554856706,10.05982504,9.965810683
1,4,19,7.146511962,7.218698952,7.291615103,7.365267781,7.439664425,7.514812551,7.590719748,7.667393685,7.744842106,7.823072834,7.902093772,7.981912901,8.062538284,8.143978064,8.226240469,8.309333807,8.393266472,8.478046941,8.563683779,8.650185636,8.737561248,8.825819442,8.914969134,9.118491634,8.359548542,9.062623216,8.637793745,9.503671379,9.554856706,10.05982504
1,4,20,7.075046843,7.146511962,7.218698952,7.291615103,7.365267781,7.439664425,7.514812551,7.590719748,7.667393685,7.744842106,7.823072834,7.902093772,7.981912901,8.062538284,8.143978064,8.226240469,8.309333807,8.393266472,8.478046941,8.563683779,8.650185636,8.737561248,8.825819442,8.914969134,9.118491634,8.359548542,9.062623216,8.637793745,9.503671379,9.554856706
1,4,21,7.004296374,7.075046843,7.146511962,7.218698952,7.291615103,7.365267781,7.439664425,7.514812551,7.590719748,7.667393685,7.744842106,7.823072834,7.902093772,7.981912901,8.062538284,8.143978064,8.226240469,8.309333807,8.393266472,8.478046941,8.563683779,8.650185636,8.737561248,8.825819442,8.914969134,9.118491634,8.359548542,9.062623216,8.637793745,9.503671379
1,4,22,6.934253411,7.004296374,7.075046843,7.146511962,7.218698952,7.291615103,7.365267781,7.439664425,7.514812551,7.590719748,7.667393685,7.744842106,7.823072834,7.902093772,7.981912901,8.062538284,8.143978064,8.226240469,8.309333807,8.393266472,8.478046941,8.563683779,8.650185636,8.737561248,8.825819442,8.914969134,9.118491634,8.359548542,9.062623216,8.637793745
