,COL1,COL2,COL3,COL4,COL5,COL6,COL7,COL8,COL9,COL10,COL11,COL12,COL13,COL14,COL15,COL16,COL17,COL18,COL19,COL20,COL21,COL22,COL23,COL24,COL25,COL26,COL27,COL28,COL29,COL30,COL31,COL32,COL33,COL34
district_number,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016,2017,2018,2019,2020,2021,2022,2023
40,9.01,7.592,7.591,6.446,5.847,5.276,5.011,4.592,3.718,3.861,3.904,4.288,4.526,3.985,3.733,3.922,3.944,4.357,4.259,4.405,3.824,3.67,3.69,4.722,8.635,8.405,6.434,5.709,4.995,4.697,3.876,4.565,3.741,3.366
41,15.985,12.223,10.853,10.569,9.521,8.011,7.729,7.006,6.152,5.465,4.91,5.228,6.0,4.976,5.17,4.781,5.414,6.262,9.119,8.468,10.795,20.049,40.414,70.717,113.008,156.946,152.821,156.973,212.158,221.057,150.353,126.651,114.8075,97.186
42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
43,1.133,0.793,0.787,0.714,1.213,1.046,1.152,1.048,1.511,1.868,1.822,1.475,2.095,2.366,3.54,2.544,3.005,1.745,3.431,2.947,4.451,4.678,4.129,4.071,7.326,14.881,24.849,20.481,16.433,13.956,12.436,10.943,12.617,11.083
44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46,0.284,0.254,0.323,0.254,0.245,0.155,0.146,0.185,0.22,0.2,0.127,0.04,0.053,0.038,0.036,0.065,0.066,0.052,0.084,0.104,0.105,0.101,0.647,0.38,0.298,0.012,0.014,0.022,0.031,0.031,0.03,0.049,0.022,0.024
47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
48,10.339,15.513,11.724,8.198,6.009,4.648,3.957,3.913,3.738,3.021,15.66166538,12.17364713,10.51008028,9.873223537,8.917199116,9.098408184,9.652429753,10.59159645,10.70328158,11.70990693,20.90656895,56.23157803,114.2017493,171.4418851,212.7404364,238.7447741,214.1926141,208.1479257,217.3210662,240.1124831,219.7508444,214.0134255,233.8163935,280.1245056
49,0.579,0.703,0.532,0.422,0.419,0.494,0.493,0.472,0.349,0.282,0.276545054,0.189290399,0.145988176,0.278923651,0.174177922,0.181498516,0.340124444,0.325305785,0.409236978,2.401917045,13.7847313,51.87969633,112.1641189,168.9412537,217.0117756,256.9233035,234.3732381,242.2835924,269.3887727,285.4704424,256.5285297,233.2831705,254.9332425,254.9226413
50,18.341,31.566,52.057,48.657,44.869,30.024,24.372,20.072,15.566,13.395,90.07939721,71.83365995,62.1487754,60.18948497,54.13077098,55.87190985,58.72942827,57.8953628,61.08862986,55.11274714,50.40693978,47.0314719,46.56025327,48.69700042,54.18975966,59.70632759,50.71377795,51.9955114,70.04998066,88.17521086,86.12022045,102.3347711,160.9808807,195.9627314
51,0.298,0.332,0.427,0.454,0.392,0.502,0.265,0.454,0.602,0.746,2.524100684,1.13658535,1.107686795,2.18487588,0.682568926,0.766038294,0.864128532,0.807732327,0.906774564,3.354866678,16.98814037,62.91397312,135.6214815,203.4823672,259.5471033,299.1191681,268.4868711,258.0564616,266.480196,284.7134782,266.3915632,254.2999398,291.0110214,305.689286
52,1.379,1.846,2.083,1.685,1.846,1.778,1.912,2.093,1.968,1.547,1.654,1.248,0.95,0.946,0.814,0.82,0.86,0.74,0.797,0.749,0.71,0.845,1.48,2.034,2.647,2.82,2.349,1.612,1.234,1.249,1.2171811360540477,1.26729378182415,2.0369683722241763,2.3506513261278332
53,8.714,9.751,9.663,9.57,10.805,11.685,9.813,8.265,6.255,5.578,4.912,4.137,3.684,3.334,3.129,3.222,3.069,3.066,3.249,3.112,3.163,3.626,4.344,4.468,4.87,4.854,3.079,2.954,2.884,2.65,2.367,2.29,3.072,4.566
54,2.149,2.118,1.97,2.158,2.099,2.074,1.921,2.167,1.983,1.734,1.617,1.113,0.942,0.877,0.841,0.803,0.917,1.112,2.345,1.318,1.397,1.423,1.466,1.743,1.872,1.662,1.277,1.146,1.195,1.357,2.7940569613905577,4.182069480019695,10.413843364462554,13.947560413386604
