!rng_produced in MMcf/yr
!lcoe in MMBtu/yr
COMPOSITE TABLE:
proj_id	reg	rng_type	rng_produced	lcoe	
3866	CA	farm		15.867		176.421	
3867	VT	farm		15.867		176.421	
3868	WI	farm		15.867		176.421	
3869	CA	farm		15.837		176.711	
3870	IL	farm		15.837		176.711	
3871	MN	farm		15.837		176.711	
3872	MO	farm		15.837		176.711	
3873	NE	farm		15.837		176.711	
3874	NY	farm		15.837		176.711	
3875	PA	farm		15.837		176.711	
3876	TX	farm		15.837		176.711	
3877	CA	farm		15.807		177.002	
3878	OH	farm		15.807		177.002	
3879	WA	farm		15.807		177.002	
3880	WI	farm		15.807		177.002	
3881	CA	farm		15.777		177.294	
3882	MI	farm		15.777		177.294	
3883	NY	farm		15.777		177.294	
3884	WI	farm		15.777		177.294	
3885	CA	farm		15.748		177.587	
3886	CO	farm		15.748		177.587	
3887	WI	farm		15.748		177.587	
3888	IA	farm		15.718		177.881	
3889	ID	farm		15.718		177.881	
3890	IN	farm		15.718		177.881	
3891	WI	farm		15.718		177.881	
3892	CA	farm		15.688		178.176	
3893	MD	farm		15.688		178.176	
3894	MI	farm		15.688		178.176	
3895	NY	farm		15.688		178.176	
3896	PA	farm		15.688		178.176	
3897	CA	farm		15.658		178.472	
3898	MN	farm		15.658		178.472	
3899	WI	farm		15.658		178.472	
3900	CA	farm		15.628		178.770	
3901	NY	farm		15.628		178.770	
3902	OR	farm		15.628		178.770	
3903	TX	farm		15.628		178.770	
3904	WI	farm		15.628		178.770	
3905	CA	farm		15.598		179.068	
3906	NC	farm		15.598		179.068	
3907	TN	farm		15.598		179.068	
3908	VT	farm		15.598		179.068	
3909	WA	farm		15.598		179.068	
3910	WI	farm		15.598		179.068	
3911	CA	farm		15.568		179.368	
3912	FL	farm		15.568		179.368	
3913	MI	farm		15.568		179.368	
3914	UT	farm		15.568		179.368	
3915	WI	farm		15.568		179.368	
3916	GA	farm		15.538		179.669	
3917	ID	farm		15.538		179.669	
3918	NY	farm		15.538		179.669	
3919	OH	farm		15.538		179.669	
3920	AZ	farm		15.508		179.971	
3921	CA	farm		15.508		179.971	
3922	PA	farm		15.508		179.971	
3923	WI	farm		15.508		179.971	
3924	CA	farm		15.479		180.274	
3925	MI	farm		15.479		180.274	
3926	MN	farm		15.479		180.274	
3927	NY	farm		15.479		180.274	
3928	WI	farm		15.479		180.274	
3929	CA	farm		15.449		180.579	
3930	NM	farm		15.449		180.579	
3931	SD	farm		15.449		180.579	
3932	WI	farm		15.449		180.579	
3933	CA	farm		15.419		180.884	
3934	TX	farm		15.419		180.884	
3935	WA	farm		15.419		180.884	
3936	WI	farm		15.419		180.884	
3937	CA	farm		15.389		181.191	
3938	IA	farm		15.389		181.191	
3939	NY	farm		15.389		181.191	
3940	CA	farm		15.359		181.499	
3941	ID	farm		15.359		181.499	
3942	MI	farm		15.359		181.499	
3943	WI	farm		15.359		181.499	
3944	ME	farm		15.329		181.808	
3945	MN	farm		15.329		181.808	
3946	NY	farm		15.329		181.808	
3947	PA	farm		15.329		181.808	
3948	VT	farm		15.329		181.808	
3949	WI	farm		15.329		181.808	
3950	CA	farm		15.299		182.118	
3951	OH	farm		15.299		182.118	
3952	WI	farm		15.299		182.118	
3953	CA	farm		15.269		182.430	
3954	MI	farm		15.269		182.430	
3955	VA	farm		15.269		182.430	
3956	WI	farm		15.269		182.430	
3957	CA	farm		15.240		182.742	
3958	NY	farm		15.240		182.742	
3959	CA	farm		15.210		183.056	
3960	IL	farm		15.210		183.056	
3961	NE	farm		15.210		183.056	
3962	TX	farm		15.210		183.056	
3963	WA	farm		15.210		183.056	
3964	WI	farm		15.210		183.056	
3965	CA	farm		15.180		183.372	
3966	CO	farm		15.180		183.372	
3967	ID	farm		15.180		183.372	
3968	IN	farm		15.180		183.372	
3969	MI	farm		15.180		183.372	
3970	NY	farm		15.180		183.372	
3971	PA	farm		15.180		183.372	
3972	WI	farm		15.180		183.372	
3973	CA	farm		15.150		183.688	
3974	MN	farm		15.150		183.688	
3975	OR	farm		15.150		183.688	
3976	WI	farm		15.150		183.688	
3977	FL	farm		15.120		184.006	
3978	GA	farm		15.120		184.006	
3979	UT	farm		15.120		184.006	
3980	WI	farm		15.120		184.006	
3981	CA	farm		15.090		184.325	
3982	NY	farm		15.090		184.325	
3983	WI	farm		15.090		184.325	
3984	CA	farm		15.060		184.645	
3985	IA	farm		15.060		184.645	
3986	MI	farm		15.060		184.645	
3987	VT	farm		15.060		184.645	
3988	CA	farm		15.030		184.966	
3989	NY	farm		15.030		184.966	
3990	OH	farm		15.030		184.966	
3991	WI	farm		15.030		184.966	
3992	CA	farm		15.001		185.289	
3993	ID	farm		15.001		185.289	
3994	MN	farm		15.001		185.289	
3995	PA	farm		15.001		185.289	
3996	TX	farm		15.001		185.289	
3997	WA	farm		15.001		185.289	
3998	WI	farm		15.001		185.289	
3999	CA	farm		14.971		185.613	
4000	MI	farm		14.971		185.613	
4001	WI	farm		14.971		185.613	
4002	CA	farm		14.941		185.939	
4003	NY	farm		14.941		185.939	
4004	WI	farm		14.941		185.939	
;
