"! This is the itech input file read by the industrial module; this file is made,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,,,,,,
"! using the python programs-in L:\mid\kpe\git\nems_idm, periodically committed to git --  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,,,,,,
"! output file:  ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,,,,,,
"! Hitech a repeat of the original values to ensure same form ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,,,,,,
"! New features:  feedstock step_number 6 for non-bulk chemical industries with feedstocks--variables below ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,,,,,,
"! IDM_industry,region,step_number,fuel_number,UEC_X_2018,UEC_X_2050,TPC_X,UEC_NEW_2018,UEC_NEW_2050,TPC_NEW ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,",,,,,,,,,,
6,2,1,11,0.51639,0.44699,-0.00450,0.43894,0.35341,-0.00675
6,2,1,12,0.00534,0.00463,-0.00450,0.00481,0.00387,-0.00675
6,2,1,14,0.10542,0.09125,-0.00450,0.09488,0.07639,-0.00675
6,2,1,17,0.09842,0.07108,0.00000,0.09842,0.07108,0.00000
6,2,1,22,0.01363,0.01180,0.00000,0.01363,0.01180,0.00000
6,3,1,1,0.25306,0.21905,-0.00450,0.22777,0.18339,-0.00675
6,3,1,3,0.28402,0.18396,-0.01348,0.18446,0.11952,-0.01347
6,3,1,11,0.31702,0.27441,-0.00450,0.26946,0.21695,-0.00675
6,3,1,12,0.04394,0.03805,-0.00449,0.03955,0.03185,-0.00674
6,3,1,14,0.07445,0.06444,-0.00450,0.06701,0.05395,-0.00675
6,3,1,17,0.09132,0.06595,0.00000,0.09132,0.06595,0.00000
6,3,1,22,0.02508,0.02171,0.00000,0.02508,0.02171,0.00000
6,4,1,1,0.09369,0.08109,-0.00450,0.08431,0.06788,-0.00675
6,4,1,3,0.07050,0.04571,-0.01345,0.04584,0.02966,-0.01352
6,4,1,11,0.27947,0.24191,-0.00450,0.23755,0.19126,-0.00675
