MNUMYR,MNUMNR,M24,M4,M3,Gen45VDataByTech
43,9,21,1,1,89.53
43,9,21,1,2,4.73
43,9,21,1,3,428.39
43,9,21,2,1,114.81
43,9,21,2,2,9.91
43,9,21,2,3,875.72
43,9,21,3,1,73.82
43,9,21,3,2,3.58
43,9,21,3,3,422.97
43,9,21,4,1,181.22
43,9,21,4,2,3.7
43,9,21,4,3,855.18
43,9,22,1,1,91.07
43,9,22,1,2,4.25
43,9,22,1,3,427.99
43,9,22,2,1,116.31
43,9,22,2,2,3.57
43,9,22,2,3,875.65
43,9,22,3,1,73.44
43,9,22,3,2,0.97
43,9,22,3,3,422.48
43,9,22,4,1,180.75
43,9,22,4,3,854.34
43,9,23,1,1,90.83
43,9,23,1,3,427.8
43,9,23,2,1,116.37
43,9,23,2,2,2.68
43,9,23,2,3,875.32
43,9,23,3,1,73.24
43,9,23,3,3,422.26
43,9,23,4,1,177.66
43,9,23,4,2,1.59
43,9,23,4,3,853.97
43,9,24,1,1,89.15
43,9,24,1,2,1.07
43,9,24,1,3,427.6
43,9,24,2,1,114.23
43,9,24,2,2,1.07
43,9,24,2,3,874.72
43,9,24,3,1,72.17
43,9,24,3,3,422.02
43,9,24,4,1,174.42
43,9,24,4,2,0.79
43,9,24,4,3,852.09
43,10,1,1,1,385.68
43,10,1,1,3,801.75
43,10,1,2,1,472.48
43,10,1,2,3,1587.2
43,10,1,3,1,288.61
43,10,1,3,3,773.53
43,10,1,4,1,751.24
43,10,1,4,3,1604.79
43,10,2,1,1,375.98
43,10,2,1,3,807.48
43,10,2,2,1,451.19
43,10,2,2,3,1605.97
43,10,2,3,1,282.8
43,10,2,3,3,777.16
43,10,2,4,1,743.67
43,10,2,4,3,1602.72
43,10,3,1,1,366
43,10,3,1,3,802.19
43,10,3,2,1,431.79
43,10,3,2,3,1584
43,10,3,3,1,278.48
43,10,3,3,3,761.18
43,10,3,4,1,736.1
43,10,3,4,3,1599.45
43,10,4,1,1,354.13
43,10,4,1,3,798.98
43,10,4,2,1,412.44
43,10,4,2,3,1559.61
43,10,4,3,1,278.03
43,10,4,3,3,747.28
43,10,4,4,1,730.77
43,10,4,4,3,1561.44
43,10,5,1,1,345.94
43,10,5,1,3,768.47
43,10,5,2,1,393.14
43,10,5,2,3,1550.08
43,10,5,3,1,274.86
43,10,5,3,3,746.02
43,10,5,4,1,721.83
43,10,5,4,3,1541.98
43,10,6,1,1,342.85
43,10,6,1,2,0.87
43,10,6,1,3,795.77
43,10,6,2,1,366.38
43,10,6,2,2,33.27
43,10,6,2,3,1551.92
43,10,6,3,1,271.79
43,10,6,3,3,756
43,10,6,4,1,713.91
43,10,6,4,3,1547.76
43,10,7,1,1,326.49
43,10,7,1,2,36.43
43,10,7,1,3,812.97
43,10,7,2,1,280.62
43,10,7,2,2,176.69
43,10,7,2,3,1572.78
43,10,7,3,1,265.3
43,10,7,3,2,30.19
43,10,7,3,3,776.94
43,10,7,4,1,710.83
43,10,7,4,2,0.16
43,10,7,4,3,1609.14
43,10,8,1,1,290.11
43,10,8,1,2,189.81
43,10,8,1,3,814.82
43,10,8,2,1,226.08
43,10,8,2,2,510.37
43,10,8,2,3,1566.52
43,10,8,3,1,233.28
43,10,8,3,2,200.77
43,10,8,3,3,764.21
43,10,8,4,1,704.42
43,10,8,4,2,97.74
43,10,8,4,3,1632.67
43,10,9,1,1,267.85
43,10,9,1,2,374.69
43,10,9,1,3,789.65
43,10,9,2,1,215.08
43,10,9,2,2,849.45
43,10,9,2,3,1564.98
43,10,9,3,1,199.16
43,10,9,3,2,388.13
43,10,9,3,3,753.17
43,10,9,4,1,653.6
43,10,9,4,2,474.55
43,10,9,4,3,1568.97
43,10,10,1,1,256.32
43,10,10,1,2,531.31
43,10,10,1,3,750.7
43,10,10,2,1,217.04
43,10,10,2,2,1132.86
43,10,10,2,3,1552.32
43,10,10,3,1,186.35
43,10,10,3,2,534.01
43,10,10,3,3,753.88
43,10,10,4,1,580.62
43,10,10,4,2,790.86
43,10,10,4,3,1551.68
43,10,11,1,1,257.2
43,10,11,1,2,643.1
43,10,11,1,3,733.05
43,10,11,2,1,227.65
43,10,11,2,2,1316.78
43,10,11,2,3,1554.39
43,10,11,3,1,184.6
43,10,11,3,2,626.81
43,10,11,3,3,754.43
43,10,11,4,1,547.56
43,10,11,4,2,985.44
43,10,11,4,3,1551.43
43,10,12,1,1,261.65
43,10,12,1,2,693.05
43,10,12,1,3,726.05
43,10,12,2,1,252.72
43,10,12,2,2,1408.63
43,10,12,2,3,1555.96
43,10,12,3,1,188.25
43,10,12,3,2,656.97
43,10,12,3,3,754.78
43,10,12,4,1,539.23
43,10,12,4,2,1119.17
43,10,12,4,3,1551.21
43,10,13,1,1,271.21
43,10,13,1,2,697.25
43,10,13,1,3,717.91
43,10,13,2,1,290.29
43,10,13,2,2,1386.09
43,10,13,2,3,1557
43,10,13,3,1,192.68
43,10,13,3,2,649.97
43,10,13,3,3,754.75
43,10,13,4,1,543.1
43,10,13,4,2,1134.57
43,10,13,4,3,1550.42
43,10,14,1,1,284.24
43,10,14,1,2,659.01
43,10,14,1,3,708.6
43,10,14,2,1,332.63
43,10,14,2,2,1337.44
43,10,14,2,3,1557.59
43,10,14,3,1,203.46
43,10,14,3,2,597.54
43,10,14,3,3,754.74
43,10,14,4,1,553.92
43,10,14,4,2,1050.18
43,10,14,4,3,1549.9
43,10,15,1,1,299.54
43,10,15,1,2,582.19
43,10,15,1,3,732.63
43,10,15,2,1,373.66
43,10,15,2,2,1180.29
43,10,15,2,3,1557.89
43,10,15,3,1,212.96
43,10,15,3,2,514.6
43,10,15,3,3,754.56
43,10,15,4,1,565.95
43,10,15,4,2,884.8
43,10,15,4,3,1549.46
43,10,16,1,1,314.99
43,10,16,1,2,445.88
43,10,16,1,3,757.58
43,10,16,2,1,399.83
43,10,16,2,2,936.24
43,10,16,2,3,1558
43,10,16,3,1,221.94
43,10,16,3,2,364.89
43,10,16,3,3,754.3
43,10,16,4,1,577.87
43,10,16,4,2,591.29
43,10,16,4,3,1549.97
43,10,17,1,1,323.02
43,10,17,1,2,272.53
43,10,17,1,3,803.37
43,10,17,2,1,420.78
43,10,17,2,2,627.37
43,10,17,2,3,1627.08
43,10,17,3,1,231.33
43,10,17,3,2,197.13
43,10,17,3,3,784.05
43,10,17,4,1,621.98
43,10,17,4,2,230.06
43,10,17,4,3,1615.51
43,10,18,1,1,331.42
43,10,18,1,2,93.62
43,10,18,1,3,817.12
43,10,18,2,1,427.12
43,10,18,2,2,292.65
43,10,18,2,3,1629.06
43,10,18,3,1,257.02
43,10,18,3,2,38.48
43,10,18,3,3,785.76
43,10,18,4,1,687.74
43,10,18,4,2,13.16
43,10,18,4,3,1641.13
43,10,19,1,1,358.77
43,10,19,1,2,5.22
43,10,19,1,3,817.5
43,10,19,2,1,449.33
43,10,19,2,2,72.89
43,10,19,2,3,1632.76
43,10,19,3,1,288.74
43,10,19,3,2,1.34
43,10,19,3,3,796.02
43,10,19,4,1,724.8
43,10,19,4,2,2.12
43,10,19,4,3,1641.48
43,10,20,1,1,383.85
43,10,20,1,2,0.92
43,10,20,1,3,817.72
43,10,20,2,1,494.67
43,10,20,2,2,4.25
43,10,20,2,3,1625.27
43,10,20,3,1,302.02
43,10,20,3,2,1.08
43,10,20,3,3,794.3
43,10,20,4,1,742.45
43,10,20,4,2,1.5
43,10,20,4,3,1639.59
43,10,21,1,1,395.22
43,10,21,1,2,0.53
43,10,21,1,3,818.19
43,10,21,2,1,521.54
43,10,21,2,2,2.17
43,10,21,2,3,1626.3
43,10,21,3,1,310.39
43,10,21,3,2,0.58
43,10,21,3,3,782.77
43,10,21,4,1,754.97
43,10,21,4,2,1.04
43,10,21,4,3,1637.99
43,10,22,1,1,398.02
43,10,22,1,3,816.79
43,10,22,2,1,517.01
43,10,22,2,3,1623.25
43,10,22,3,1,310.6
43,10,22,3,3,781.22
43,10,22,4,1,757.49
43,10,22,4,3,1625.38
43,10,23,1,1,396.83
43,10,23,1,3,815.95
43,10,23,2,1,501.5
43,10,23,2,3,1621.57
43,10,23,3,1,307.04
43,10,23,3,3,780.29
43,10,23,4,1,758.8
43,10,23,4,3,1617.74
43,10,24,1,1,391.04
43,10,24,1,3,808.83
43,10,24,2,1,484.96
43,10,24,2,2,0.16
43,10,24,2,3,1625.22
43,10,24,3,1,298.71
43,10,24,3,3,779.26
43,10,24,4,1,755.5
43,10,24,4,3,1619.04
43,11,1,1,1,754.54
43,11,1,1,3,395.19
43,11,1,2,1,1264.76
43,11,1,2,3,761.39
43,11,1,3,1,551.13
43,11,1,3,3,357.48
43,11,1,4,1,1620.44
43,11,1,4,3,797.71
43,11,2,1,1,737.09
43,11,2,1,3,395.37
43,11,2,2,1,1229
43,11,2,2,3,796.62
43,11,2,3,1,529.23
43,11,2,3,3,381.39
43,11,2,4,1,1586.64
43,11,2,4,3,796.96
43,11,3,1,1,721.27
43,11,3,1,3,394.78
43,11,3,2,1,1215.59
43,11,3,2,3,787.59
43,11,3,3,1,508.32
43,11,3,3,3,368.32
43,11,3,4,1,1564.87
43,11,3,4,3,784.96
43,11,4,1,1,702.17
43,11,4,1,3,394.72
43,11,4,2,1,1190.1
43,11,4,2,3,762.74
43,11,4,3,1,491.94
43,11,4,3,3,368.03
43,11,4,4,1,1544.09
43,11,4,4,3,772.75
43,11,5,1,1,691.59
43,11,5,1,3,394.55
43,11,5,2,1,1153.92
43,11,5,2,3,759.78
43,11,5,3,1,468.37
43,11,5,3,3,357.1
43,11,5,4,1,1536.03
43,11,5,4,3,765.88
43,11,6,1,1,684.47
43,11,6,1,2,0.06
43,11,6,1,3,395.43
43,11,6,2,1,1142.28
43,11,6,2,2,13.19
43,11,6,2,3,778.22
43,11,6,3,1,455.59
43,11,6,3,3,374.66
43,11,6,4,1,1538.32
43,11,6,4,3,784.95
43,11,7,1,1,678.15
43,11,7,1,2,18.67
43,11,7,1,3,406.21
43,11,7,2,1,1014.82
43,11,7,2,2,106.42
43,11,7,2,3,796.92
43,11,7,3,1,432.86
43,11,7,3,2,8.69
43,11,7,3,3,381.93
43,11,7,4,1,1541.29
43,11,7,4,2,1.4
43,11,7,4,3,798.16
43,11,8,1,1,662.29
43,11,8,1,2,127.22
43,11,8,1,3,401.87
43,11,8,2,1,731.4
43,11,8,2,2,392.42
43,11,8,2,3,804.05
43,11,8,3,1,332.96
43,11,8,3,2,136.45
43,11,8,3,3,371.56
43,11,8,4,1,1531.16
43,11,8,4,2,35.54
43,11,8,4,3,816.97
43,11,9,1,1,596.29
43,11,9,1,2,299.94
43,11,9,1,3,372.12
43,11,9,2,1,611.59
43,11,9,2,2,735.82
43,11,9,2,3,757.09
43,11,9,3,1,200.21
43,11,9,3,2,327.26
43,11,9,3,3,359.97
43,11,9,4,1,1441.27
43,11,9,4,2,318.36
43,11,9,4,3,770.22
43,11,10,1,1,520.11
43,11,10,1,2,470.87
43,11,10,1,3,359.03
43,11,10,2,1,632.84
43,11,10,2,2,1034.95
43,11,10,2,3,752.21
43,11,10,3,1,170.47
43,11,10,3,2,483.93
43,11,10,3,3,360.28
43,11,10,4,1,1208.6
43,11,10,4,2,627.1
43,11,10,4,3,752.53
43,11,11,1,1,493.54
43,11,11,1,2,585.35
43,11,11,1,3,308.7
43,11,11,2,1,693.18
43,11,11,2,2,1253.32
43,11,11,2,3,752.12
43,11,11,3,1,185.47
43,11,11,3,2,583.74
43,11,11,3,3,360.53
43,11,11,4,1,1089.46
43,11,11,4,2,848.09
43,11,11,4,3,752.41
43,11,12,1,1,493.5
43,11,12,1,2,645.13
43,11,12,1,3,254.61
43,11,12,2,1,756.57
43,11,12,2,2,1355.38
43,11,12,2,3,739.49
43,11,12,3,1,197.4
43,11,12,3,2,629.71
43,11,12,3,3,360.57
43,11,12,4,1,1088.76
43,11,12,4,2,974.84
43,11,12,4,3,752.15
43,11,13,1,1,514.02
43,11,13,1,2,658.6
43,11,13,1,3,238.63
43,11,13,2,1,814.23
43,11,13,2,2,1370.71
43,11,13,2,3,730.51
43,11,13,3,1,214.27
43,11,13,3,2,646.43
43,11,13,3,3,360.61
43,11,13,4,1,1119.93
43,11,13,4,2,1019.73
43,11,13,4,3,751.82
43,11,14,1,1,529.07
43,11,14,1,2,642.15
43,11,14,1,3,239.26
43,11,14,2,1,847.65
43,11,14,2,2,1346.25
43,11,14,2,3,740.95
43,11,14,3,1,233.43
43,11,14,3,2,617.35
43,11,14,3,3,360.58
43,11,14,4,1,1156.51
43,11,14,4,2,965.46
43,11,14,4,3,751.57
43,11,15,1,1,548.69
43,11,15,1,2,585.78
43,11,15,1,3,297.68
43,11,15,2,1,889.04
43,11,15,2,2,1221.31
43,11,15,2,3,754.16
43,11,15,3,1,259.04
43,11,15,3,2,536.08
43,11,15,3,3,360.46
43,11,15,4,1,1193.92
43,11,15,4,2,835.61
43,11,15,4,3,751.23
43,11,16,1,1,563.9
43,11,16,1,2,452.46
43,11,16,1,3,355.08
43,11,16,2,1,916.47
43,11,16,2,2,994.79
43,11,16,2,3,754.16
43,11,16,3,1,282.24
43,11,16,3,2,406.5
43,11,16,3,3,360.36
43,11,16,4,1,1222.79
43,11,16,4,2,612.09
43,11,16,4,3,751.15
43,11,17,1,1,586.53
43,11,17,1,2,297.55
43,11,17,1,3,396.33
43,11,17,2,1,935.03
43,11,17,2,2,712.08
43,11,17,2,3,808.51
43,11,17,3,1,290.97
43,11,17,3,2,245.35
43,11,17,3,3,388.75
43,11,17,4,1,1243.73
43,11,17,4,2,311.64
43,11,17,4,3,799.62
43,11,18,1,1,617.63
43,11,18,1,2,134.81
43,11,18,1,3,405.78
43,11,18,2,1,927.17
43,11,18,2,2,375.96
43,11,18,2,3,818.73
43,11,18,3,1,298.57
43,11,18,3,2,76.27
43,11,18,3,3,395.06
43,11,18,4,1,1364.84
43,11,18,4,2,46.68
43,11,18,4,3,823.7
43,11,19,1,1,690.89
43,11,19,1,2,18.65
43,11,19,1,3,407.22
43,11,19,2,1,894.78
43,11,19,2,2,115.84
43,11,19,2,3,822.77
43,11,19,3,1,330.34
43,11,19,3,2,7.09
43,11,19,3,3,395.08
43,11,19,4,1,1538.69
43,11,19,4,2,8.88
43,11,19,4,3,823.52
43,11,20,1,1,764.92
43,11,20,1,2,0.67
43,11,20,1,3,402.22
43,11,20,2,1,973.55
43,11,20,2,2,20.92
43,11,20,2,3,817.08
43,11,20,3,1,431.6
43,11,20,3,2,4.55
43,11,20,3,3,395.4
43,11,20,4,1,1630.28
43,11,20,4,2,8.88
43,11,20,4,3,811.5
43,11,21,1,1,799.13
43,11,21,1,2,2.23
43,11,21,1,3,402.55
43,11,21,2,1,1111.39
43,11,21,2,2,8.54
43,11,21,2,3,821.85
43,11,21,3,1,509.78
43,11,21,3,2,2.46
43,11,21,3,3,390.22
43,11,21,4,1,1675.56
43,11,21,4,2,0.66
43,11,21,4,3,813.09
43,11,22,1,1,799.33
43,11,22,1,2,0.52
43,11,22,1,3,397
43,11,22,2,1,1194.8
43,11,22,2,2,1.88
43,11,22,2,3,821.51
43,11,22,3,1,555.79
43,11,22,3,3,383.34
43,11,22,4,1,1675.22
43,11,22,4,3,799.97
43,11,23,1,1,787.59
43,11,23,1,3,396.6
43,11,23,2,1,1267.3
43,11,23,2,3,810.94
43,11,23,3,1,573.95
43,11,23,3,3,382.81
43,11,23,4,1,1665.6
43,11,23,4,3,799.24
43,11,24,1,1,771.99
43,11,24,1,3,396.04
43,11,24,2,1,1286.56
43,11,24,2,3,798.82
43,11,24,3,1,583.07
43,11,24,3,3,382.2
43,11,24,4,1,1640.83
43,11,24,4,3,798.29
43,12,1,1,1,158.29
43,12,1,1,3,629.79
43,12,1,2,1,260.29
43,12,1,2,3,1240.87
43,12,1,3,1,143.23
43,12,1,3,3,615.58
43,12,1,4,1,293.71
43,12,1,4,3,1260.78
43,12,2,1,1,153.3
43,12,2,1,3,628.21
43,12,2,2,1,249.4
43,12,2,2,3,1253.6
43,12,2,3,1,139.68
43,12,2,3,3,615.39
43,12,2,4,1,288.15
43,12,2,4,3,1258
43,12,3,1,1,148.61
43,12,3,1,3,620.54
43,12,3,2,1,240.55
43,12,3,2,3,1246.94
43,12,3,3,1,135.16
43,12,3,3,3,613.97
43,12,3,4,1,281.17
43,12,3,4,3,1255.84
43,12,4,1,1,145.58
43,12,4,1,3,619.44
43,12,4,2,1,234.14
43,12,4,2,3,1243.03
43,12,4,3,1,130.96
43,12,4,3,3,612.11
43,12,4,4,1,278.84
43,12,4,4,3,1254.38
43,12,5,1,1,144.16
43,12,5,1,3,616.7
43,12,5,2,1,226.78
43,12,5,2,2,0.01
43,12,5,2,3,1239.85
43,12,5,3,1,127.32
43,12,5,3,3,609.84
43,12,5,4,1,277.05
43,12,5,4,3,1252.8
43,12,6,1,1,141.48
43,12,6,1,2,0.07
43,12,6,1,3,620.12
43,12,6,2,1,206.5
43,12,6,2,2,1.04
43,12,6,2,3,1244.53
43,12,6,3,1,124.9
43,12,6,3,2,0
43,12,6,3,3,610.92
43,12,6,4,1,275.5
43,12,6,4,3,1253.37
43,12,7,1,1,132.04
43,12,7,1,2,1.11
43,12,7,1,3,627.1
43,12,7,2,1,144.33
43,12,7,2,2,4.5
43,12,7,2,3,1250.9
43,12,7,3,1,121.52
43,12,7,3,2,1.09
43,12,7,3,3,613.89
43,12,7,4,1,276.24
43,12,7,4,3,1255.6
43,12,8,1,1,111.17
43,12,8,1,2,4.12
43,12,8,1,3,629.37
43,12,8,2,1,97.31
43,12,8,2,2,10.64
43,12,8,2,3,1254.24
43,12,8,3,1,97.85
43,12,8,3,2,4.42
43,12,8,3,3,616.24
43,12,8,4,1,275.26
43,12,8,4,2,2.61
43,12,8,4,3,1259.8
43,12,9,1,1,96.92
43,12,9,1,2,7.52
43,12,9,1,3,607.79
43,12,9,2,1,97.04
43,12,9,2,2,16.87
43,12,9,2,3,1257.8
43,12,9,3,1,69.33
43,12,9,3,2,7.8
43,12,9,3,3,617.96
43,12,9,4,1,245.24
43,12,9,4,2,9.07
43,12,9,4,3,1261.59
43,12,10,1,1,94.04
43,12,10,1,2,10.07
43,12,10,1,3,555.61
43,12,10,2,1,109.65
43,12,10,2,2,21.98
43,12,10,2,3,1239.53
43,12,10,3,1,62.07
43,12,10,3,2,9.94
43,12,10,3,3,614.21
43,12,10,4,1,201.52
43,12,10,4,2,13.68
43,12,10,4,3,1253.37
43,12,11,1,1,96.99
43,12,11,1,2,11.59
43,12,11,1,3,457.62
43,12,11,2,1,121.61
43,12,11,2,2,24.88
43,12,11,2,3,1237.59
43,12,11,3,1,66.44
43,12,11,3,2,10.97
43,12,11,3,3,614.77
43,12,11,4,1,176.74
43,12,11,4,2,17.04
43,12,11,4,3,1253.74
43,12,12,1,1,101.23
43,12,12,1,2,12.06
43,12,12,1,3,359.47
43,12,12,2,1,133.2
43,12,12,2,2,26.3
43,12,12,2,3,1216.58
43,12,12,3,1,73.83
43,12,12,3,2,11.81
43,12,12,3,3,605.55
43,12,12,4,1,173.86
43,12,12,4,2,19.18
43,12,12,4,3,1249.68
43,12,13,1,1,104.52
43,12,13,1,2,12.54
43,12,13,1,3,310.61
43,12,13,2,1,144.28
43,12,13,2,2,25.95
43,12,13,2,3,1200.2
43,12,13,3,1,80.44
43,12,13,3,2,11.92
43,12,13,3,3,604.34
43,12,13,4,1,178.76
43,12,13,4,2,19.42
43,12,13,4,3,1233.62
43,12,14,1,1,109
43,12,14,1,2,11.77
43,12,14,1,3,284.82
43,12,14,2,1,152.12
43,12,14,2,2,24.3
43,12,14,2,3,1213.64
43,12,14,3,1,86.31
43,12,14,3,2,10.91
43,12,14,3,3,595.93
43,12,14,4,1,187.5
43,12,14,4,2,17.29
43,12,14,4,3,1223.47
43,12,15,1,1,113.59
43,12,15,1,2,9.61
43,12,15,1,3,383.99
43,12,15,2,1,165.33
43,12,15,2,2,20.59
43,12,15,2,3,1236.99
43,12,15,3,1,89.66
43,12,15,3,2,8.75
43,12,15,3,3,597.47
43,12,15,4,1,198.27
43,12,15,4,2,13.47
43,12,15,4,3,1239.23
43,12,16,1,1,117.25
43,12,16,1,2,6.83
43,12,16,1,3,511.17
43,12,16,2,1,172.62
43,12,16,2,2,16.32
43,12,16,2,3,1260.08
43,12,16,3,1,91.78
43,12,16,3,2,5.7
43,12,16,3,3,620.12
43,12,16,4,1,213.87
43,12,16,4,2,8.34
43,12,16,4,3,1262.36
43,12,17,1,1,119.67
43,12,17,1,2,3.76
43,12,17,1,3,610.85
43,12,17,2,1,177.21
43,12,17,2,2,9.91
43,12,17,2,3,1266.61
43,12,17,3,1,92.78
43,12,17,3,2,2.62
43,12,17,3,3,620.23
43,12,17,4,1,247.04
43,12,17,4,2,1.96
43,12,17,4,3,1263.29
43,12,18,1,1,124.92
43,12,18,1,2,0.96
43,12,18,1,3,632.27
43,12,18,2,1,173.19
43,12,18,2,2,3.8
43,12,18,2,3,1266.74
43,12,18,3,1,108.21
43,12,18,3,2,0.29
43,12,18,3,3,620.45
43,12,18,4,1,285.77
43,12,18,4,2,0.01
43,12,18,4,3,1266.93
43,12,19,1,1,143.33
43,12,19,1,2,0.01
43,12,19,1,3,632.22
43,12,19,2,1,189.98
43,12,19,2,2,0.87
43,12,19,2,3,1265.18
43,12,19,3,1,127.25
43,12,19,3,3,620.54
43,12,19,4,1,304.96
43,12,19,4,3,1269.75
43,12,20,1,1,156.28
43,12,20,1,3,632.4
43,12,20,2,1,233.54
43,12,20,2,3,1263.51
43,12,20,3,1,139.01
43,12,20,3,3,620.8
43,12,20,4,1,314.69
43,12,20,4,3,1269.4
43,12,21,1,1,160.64
43,12,21,1,3,633.39
43,12,21,2,1,255.81
43,12,21,2,3,1262.94
43,12,21,3,1,145.67
43,12,21,3,3,621.38
43,12,21,4,1,316.94
43,12,21,4,3,1268.63
43,12,22,1,1,163.46
43,12,22,1,3,633.57
43,12,22,2,1,267.28
43,12,22,2,3,1263.63
43,12,22,3,1,147.58
43,12,22,3,3,620.91
43,12,22,4,1,314.84
43,12,22,4,3,1267.39
43,12,23,1,1,163.62
43,12,23,1,3,633.2
43,12,23,2,1,267
43,12,23,2,3,1263.58
43,12,23,3,1,146.9
43,12,23,3,3,620.12
43,12,23,4,1,309.93
43,12,23,4,3,1266.19
43,12,24,1,1,161.42
43,12,24,1,3,631.8
43,12,24,2,1,264.4
43,12,24,2,3,1260.7
43,12,24,3,1,144.46
43,12,24,3,3,618.61
43,12,24,4,1,302.14
43,12,24,4,3,1263.52
43,13,1,1,1,33.67
43,13,1,1,3,219.41
43,13,1,2,1,33.6
43,13,1,2,3,428.9
43,13,1,3,1,21.74
43,13,1,3,3,206
43,13,1,4,1,61.49
43,13,1,4,3,446.4
43,13,2,1,1,33.72
43,13,2,1,3,225.98
43,13,2,2,1,33.22
43,13,2,2,3,441.26
43,13,2,3,1,21.5
43,13,2,3,3,205.83
43,13,2,4,1,61.83
43,13,2,4,3,440.66
43,13,3,1,1,34.11
43,13,3,1,3,213.15
43,13,3,2,1,32.97
43,13,3,2,3,434.18
43,13,3,3,1,20.71
43,13,3,3,3,205.53
43,13,3,4,1,61.61
43,13,3,4,3,433.51
43,13,4,1,1,33.29
43,13,4,1,3,212.79
43,13,4,2,1,32.29
43,13,4,2,3,428.8
43,13,4,3,1,20.81
43,13,4,3,3,205.31
43,13,4,4,1,60.93
43,13,4,4,3,433.38
43,13,5,1,1,32.76
43,13,5,1,3,212.67
43,13,5,2,1,31.62
43,13,5,2,3,426.81
43,13,5,3,1,20.97
43,13,5,3,3,205.14
43,13,5,4,1,60.22
43,13,5,4,3,433.32
43,13,6,1,1,32.85
43,13,6,1,2,0.35
43,13,6,1,3,225.85
43,13,6,2,1,30.02
43,13,6,2,2,36.34
43,13,6,2,3,434
43,13,6,3,1,20.75
43,13,6,3,3,205.45
43,13,6,4,1,60
43,13,6,4,3,448.19
43,13,7,1,1,30.59
43,13,7,1,2,47.36
43,13,7,1,3,226.62
43,13,7,2,1,22.73
43,13,7,2,2,219.48
43,13,7,2,3,435.19
43,13,7,3,1,20.42
43,13,7,3,2,43.05
43,13,7,3,3,212.74
43,13,7,4,1,59.01
43,13,7,4,2,0.38
43,13,7,4,3,459.62
43,13,8,1,1,24.78
43,13,8,1,2,265.88
43,13,8,1,3,218.33
43,13,8,2,1,16.97
43,13,8,2,2,663.71
43,13,8,2,3,429.77
43,13,8,3,1,17.55
43,13,8,3,2,286.49
43,13,8,3,3,206.81
43,13,8,4,1,56.1
43,13,8,4,2,184.44
43,13,8,4,3,460.27
43,13,9,1,1,20.92
43,13,9,1,2,525.61
43,13,9,1,3,202.13
43,13,9,2,1,15.75
43,13,9,2,2,1139.62
43,13,9,2,3,429.56
43,13,9,3,1,14.39
43,13,9,3,2,546.92
43,13,9,3,3,202.75
43,13,9,4,1,48.44
43,13,9,4,2,775.32
43,13,9,4,3,434.45
43,13,10,1,1,19.99
43,13,10,1,2,749.5
43,13,10,1,3,173.19
43,13,10,2,1,16.17
43,13,10,2,2,1521.42
43,13,10,2,3,420.33
43,13,10,3,1,13.05
43,13,10,3,2,752.05
43,13,10,3,3,201.35
43,13,10,4,1,40.32
43,13,10,4,2,1266.91
43,13,10,4,3,424.33
43,13,11,1,1,19.81
43,13,11,1,2,904.95
43,13,11,1,3,142.58
43,13,11,2,1,17.55
43,13,11,2,2,1784.61
43,13,11,2,3,414.23
43,13,11,3,1,12.64
43,13,11,3,2,874.22
43,13,11,3,3,198.77
43,13,11,4,1,37.45
43,13,11,4,2,1607.68
43,13,11,4,3,424.02
43,13,12,1,1,20.47
43,13,12,1,2,996.79
43,13,12,1,3,102.14
43,13,12,2,1,18.94
43,13,12,2,2,1891.45
43,13,12,2,3,406.79
43,13,12,3,1,13.02
43,13,12,3,2,918.34
43,13,12,3,3,198.9
43,13,12,4,1,36.52
43,13,12,4,2,1759.89
43,13,12,4,3,417.75
43,13,13,1,1,21.25
43,13,13,1,2,979.27
43,13,13,1,3,68.44
43,13,13,2,1,21.52
43,13,13,2,2,1899.4
43,13,13,2,3,410.26
43,13,13,3,1,13.89
43,13,13,3,2,917.45
43,13,13,3,3,195.52
43,13,13,4,1,36.3
43,13,13,4,2,1780.74
43,13,13,4,3,412.62
43,13,14,1,1,22.3
43,13,14,1,2,935.29
43,13,14,1,3,93.3
43,13,14,2,1,24.36
43,13,14,2,2,1807.72
43,13,14,2,3,418.65
43,13,14,3,1,15.13
43,13,14,3,2,846.81
43,13,14,3,3,201.78
43,13,14,4,1,38.03
43,13,14,4,2,1675
43,13,14,4,3,411.91
43,13,15,1,1,23.26
43,13,15,1,2,819.34
43,13,15,1,3,143.4
43,13,15,2,1,28.23
43,13,15,2,2,1574.21
43,13,15,2,3,425.63
43,13,15,3,1,15.82
43,13,15,3,2,724.26
43,13,15,3,3,201.8
43,13,15,4,1,39.12
43,13,15,4,2,1379.29
43,13,15,4,3,422.92
43,13,16,1,1,24.45
43,13,16,1,2,622.57
43,13,16,1,3,174.69
43,13,16,2,1,32.38
43,13,16,2,2,1240.89
43,13,16,2,3,432.96
43,13,16,3,1,16.71
43,13,16,3,2,530.44
43,13,16,3,3,206.55
43,13,16,4,1,40.4
43,13,16,4,2,969.45
43,13,16,4,3,427.5
43,13,17,1,1,24.76
43,13,17,1,2,390.19
43,13,17,1,3,214.07
43,13,17,2,1,36
43,13,17,2,2,799.99
43,13,17,2,3,440.49
43,13,17,3,1,16.96
43,13,17,3,2,285.63
43,13,17,3,3,213.43
43,13,17,4,1,42.35
43,13,17,4,2,418.85
43,13,17,4,3,435.09
43,13,18,1,1,26.12
43,13,18,1,2,130.85
43,13,18,1,3,227.23
43,13,18,2,1,36.28
43,13,18,2,2,358.25
43,13,18,2,3,460.28
