Resid	Play	RRC	Reg	Depth	API	Oilvisc	Gasgrav	GOR	NGL	NGPLET	NGPLPR	NGPLBU	NGPLIS	NGPLPP	HeatVal	CO2cont	H2Scont	N2cont	Sulfur	Patsize	Noilwell	Ngaswell	Ninjwell	Latnum	Latlen	PHI	Pay	PERM	SOI	SOC	SOR	SWI	BOI	VDP	OOIP	flag	acres	Resacc	PROV	Totprod	Totinj	Totconv	Totps	Totpat	lyroil	lyrgas	numacc	OP1	OP2	OP3	OP4	OP5	OP6	OP7	OP8	OP9	OP10	OP11	OP12	OP13	OP14	OP15	OP16	OP17	OP18	OP19	OP20	OP21	OP22	OP23	OP24	OP25	OP26	OP27	OP28	OP29	OP30	OP31	OP32	OP33	OP34	OP35	OP36	OP37	OP38	OP39	OP40	GP1	GP2	GP3	GP4	GP5	GP6	GP7	GP8	GP9	GP10	GP11	GP12	GP13	GP14	GP15	GP16	GP17	GP18	GP19	GP20	GP21	GP22	GP23	GP24	GP25	GP26	GP27	GP28	GP29	GP30	GP31	GP32	GP33	GP34	GP35	GP36	GP37	GP38	GP39	GP40	CO1	CO2	CO3	CO4	CO5	CO6	CO7	CO8	CO9	CO10	CO11	CO12	CO13	CO14	CO15	CO16	CO17	CO18	CO19	CO20	CO21	CO22	CO23	CO24	CO25	CO26	CO27	CO28	CO29	CO30	CO31	CO32	CO33	CO34	CO35	CO36	CO37	CO38	CO39	CO40	WP1	WP2	WP3	WP4	WP5	WP6	WP7	WP8	WP9	WP10	WP11	WP12	WP13	WP14	WP15	WP16	WP17	WP18	WP19	WP20	WP21	WP22	WP23	WP24	WP25	WP26	WP27	WP28	WP29	WP30	WP31	WP32	WP33	WP34	WP35	WP36	WP37	WP38	WP39	WP40	WI1	WI2	WI3	WI4	WI5	WI6	WI7	WI8	WI9	WI10	WI11	WI12	WI13	WI14	WI15	WI16	WI17	WI18	WI19	WI20	WI21	WI22	WI23	WI24	WI25	WI26	WI27	WI28	WI29	WI30	WI31	WI32	WI33	WI34	WI35	WI36	WI37	WI38	WI39	WI40	II1	II2	II3	II4	II5	II6	II7	II8	II9	II10	II11	II12	II13	II14	II15	II16	II17	II18	II19	II20	II21	II22	II23	II24	II25	II26	II27	II28	II29	II30	II31	II32	II33	II34	II35	II36	II37	II38	II39	II40	decline factor
DONM6572200	4411	0	4	8667.7	58.8	0.326	0.82	1.079	0	0.454	0.285	0.095	0.051	0.115	0	0	0	0	0.3	60	90	0	0	4	571.577	5.359	31.621	13.9	79.32	41.855	30.5	20.68	1.542	0.812	50313.062	9	50000	9	44	1	0	0	0	90	33679.056	994.3810451	1	30311.150	27280.035	24552.032	22096.828	19887.146	17898.431	16108.588	14497.729	13047.956	11743.161	10568.845	9511.960	8560.764	7704.688	6934.219	6240.797	5616.717	5055.046	4549.541	4094.587	3685.128	3316.615	2984.954	2686.458	2417.813	2176.031	1958.428	1762.585	1586.327	1427.694	1284.925	1156.432	1040.789	936.710	843.039	758.735	682.862	614.576	553.118	497.806	894.943	805.449	724.904	652.413	587.172	528.455	475.609	428.048	385.244	346.719	312.047	280.843	252.758	227.482	204.734	184.261	165.835	149.251	134.326	120.894	108.804	97.924	88.131	79.318	71.386	64.248	57.823	52.041	46.837	42.153	37.938	34.144	30.730	27.657	24.891	22.402	20.162	18.145	16.331	14.698	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1683.719	1642.344	1603.375	1566.599	1531.824	1498.883	1467.627	1437.922	1409.649	1382.701	1356.983	1332.407	1308.894	1286.373	1264.78	1244.054	1224.141	1204.993	1186.562	1168.808	1151.691	1135.177	1119.231	1103.823	1088.925	1074.511	1060.556	1047.037	1033.933	1021.224	1008.892	996.918	985.287	973.983	962.991	952.299	941.894	931.763	921.895	912.28	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.538	7.538	7.538	7.538	7.538	7.538	7.538	7.538	7.538	7.538	7.538	7.538	7.538	7.538	7.538	7.538	7.538	7.538	7.538	7.538	7.538	7.538	7.538	7.538	7.538	7.538	7.538	7.538	7.538	7.538	7.538	7.538	7.538	7.538	7.538	7.538	7.538	7.538	7.538	7.538	0.900
DOTX6562200	4411	81	4	1487.3	33.027	1.426	0.852	1.319	0	0.428	0.29	0.048	0.117	0.117	0	0	0	0	1.087	18.725	776	0	0	4	315.253	12.911	108.369	6.863	82.359	59.02	30.5	17.641	1.193	0.829	6369877.5	0	290980	9	44	7	0	0	0	3705	26355.492	2316.262249	1	25617.538	24900.247	24203.040	23525.355	22866.645	22226.379	21604.041	20999.127	20411.152	19839.640	19284.130	18744.174	18219.337	17709.196	17213.338	16731.365	16262.887	15807.526	15364.915	14934.697	14516.526	14110.063	13714.981	13330.962	12957.695	12594.880	12242.223	11899.441	11566.256	11242.401	10927.614	10621.641	10324.235	10035.156	9754.172	9481.055	9215.585	8957.549	8706.738	8462.949	2251.407	2188.368	2127.093	2067.535	2009.644	1953.374	1898.679	1845.516	1793.842	1743.614	1694.793	1647.339	1601.213	1556.379	1512.801	1470.442	1429.270	1389.250	1350.351	1312.541	1275.790	1240.068	1205.346	1171.597	1138.792	1106.906	1075.912	1045.787	1016.505	988.043	960.377	933.487	907.349	881.943	857.249	833.246	809.915	787.238	765.195	743.769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	357602.625	347239.469	337450	327847.594	319035.719	310638.531	302618.531	294943.562	287585.688	280520.594	273727.188	267186.594	260882.203	254799.188	248924.25	243245.438	237751.906	232433.828	227282.234	222288.969	217446.453	212747.734	208186.453	203756.625	199452.75	195269.656	191202.547	187246.938	183398.562	179653.453	176007.875	172458.328	169001.391	165633.984	162353.016	159155.719	156039.312	153001.25	150039.016	147150.297	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	375.2	375.2	375.2	375.2	375.2	375.2	375.2	375.2	375.2	375.2	375.2	375.2	375.2	375.2	375.2	375.2	375.2	375.2	375.2	375.2	375.2	375.2	375.2	375.2	375.2	375.2	375.2	375.2	375.2	375.2	375.2	375.2	375.2	375.2	375.2	375.2	375.2	375.2	375.2	375.2	0.972
DOCO6837300	3904	0	5	7101.2	47.712	0.607	0.79	8.381	20	0.394	0.29	0.109	0.061	0.146	0	0	0	0	0.16	54.541	41	0	0	4	538.707	14	134.785	0.1	66.123	61.105	25	33.877	1.285	0.72	722982.375	9	5120	9	39	2	0	0	0	166	25592.095	79991.4219	1	25080.253	24578.648	24087.075	23605.334	23133.227	22670.563	22217.151	21772.808	21337.352	20910.605	20492.393	20082.545	19680.894	19287.276	18901.531	18523.500	18153.030	17789.970	17434.170	17085.487	16743.777	16408.901	16080.723	15759.109	15443.927	15135.048	14832.347	14535.700	14244.986	13960.087	13680.885	13407.267	13139.122	12876.339	12618.813	12366.436	12119.108	11876.725	11639.191	11406.407	78391.593	76823.762	75287.286	73781.541	72305.910	70859.792	69442.596	68053.744	66692.669	65358.816	64051.639	62770.607	61515.194	60284.891	59079.193	57897.609	56739.657	55604.864	54492.766	53402.911	52334.853	51288.156	50262.393	49257.145	48272.002	47306.562	46360.431	45433.222	44524.557	43634.066	42761.385	41906.157	41068.034	40246.673	39441.740	38652.905	37879.847	37122.250	36379.805	35652.209	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	503.7168	501.262	498.8184	496.3872	493.968	491.5604	489.1648	486.7804	484.408	482.0468	479.6972	477.3592	475.0328	472.7176	470.4132	468.1204	465.8388	463.5684	461.3088	459.0608	456.8232	454.5964	452.3808	450.176	447.9816	445.7984	443.6256	441.4636	439.3116	437.1704	435.0396	432.9192	430.8092	428.7092	426.62	424.5408	422.4716	420.412	418.3632	416.324	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.5612	5.5612	5.5612	5.5612	5.5612	5.5612	5.5612	5.5612	5.5612	5.5612	5.5612	5.5612	5.5612	5.5612	5.5612	5.5612	5.5612	5.5612	5.5612	5.5612	5.5612	5.5612	5.5612	5.5612	5.5612	5.5612	5.5612	5.5612	5.5612	5.5612	5.5612	5.5612	5.5612	5.5612	5.5612	5.5612	5.5612	5.5612	5.5612	5.5612	0.980
DOTX6636000	4409	81	4	7139.16	41.4	0.491	0.838	0.551	0	0.528	0.19	0.048	0.117	0.117	0	0	0	0	0.1	80	398	0	0	4	660	17	73.6	7.6	61	56.32	25	39	1.4	0.72	1157162.75	9	41280	9	44	1	0	0	0	398	25343.697	5382.072341	1	24177.887	23065.705	22004.682	20992.467	20026.813	19105.580	18226.723	17388.294	16588.432	15825.365	15097.398	14402.917	13740.383	13108.326	12505.343	11930.097	11381.312	10857.772	10358.315	9881.832	9427.268	8993.613	8579.907	8185.232	7808.711	7449.510	7106.833	6779.918	6468.042	6170.512	5886.669	5615.882	5357.551	5111.104	4875.993	4651.698	4437.719	4233.584	4038.839	3853.053	5134.497	4898.310	4672.988	4458.030	4252.961	4252.961	4057.325	3870.688	3692.636	3522.775	3360.727	3206.134	3058.652	2917.954	2783.728	2655.676	2533.515	2416.974	2305.793	2199.726	2098.539	2002.006	1909.914	1822.058	1738.243	1658.284	1582.003	1509.231	1439.806	1373.575	1310.391	1250.113	1192.607	1137.748	1085.411	1035.482	987.850	942.409	899.058	857.701	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26800.627	25700.727	24677.57	23723.725	22832.668	21998.654	21216.604	20482.01	19790.859	19139.57	18524.939	17944.084	17394.412	16873.586	16379.489	15910.202	15463.983	15039.244	14634.537	14248.538	13880.036	13527.918	13191.162	12868.828	12560.049	12264.026	11980.016	11707.337	11445.352	11193.472	10951.148	10717.872	10493.167	10276.591	10067.729	9866.195	9671.626	9483.684	9302.051	9126.428	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	33.333	33.333	33.333	33.333	33.333	33.333	33.333	33.333	33.333	33.333	33.333	33.333	33.333	33.333	33.333	33.333	33.333	33.333	33.333	33.333	33.333	33.333	33.333	33.333	33.333	33.333	33.333	33.333	33.333	33.333	33.333	33.333	33.333	33.333	33.333	33.333	33.333	33.333	33.333	33.333	0.954
DOTX6564400	4410	8	4	3110.2	30.523	7.159	0.878	6.746	200	0.428	0.29	0.048	0.117	0.117	0	0	0	0	1.014	21.41	1	0	0	4.007	331.652	10.834	146.029	81.668	76.703	48.394	30.544	23.472	1.061	0.628	3515117	7	122437.359	9	44	5	0	0	0	2004	21468.489	63.062	1	21253.804	21041.266	20830.853	20622.545	20416.319	20212.156	20010.035	19809.934	19611.835	19415.717	19221.559	19029.344	18839.050	18650.660	18464.153	18279.512	18096.717	17915.750	17736.592	17559.226	17383.634	17209.797	17037.700	16867.323	16698.649	16531.663	16366.346	16202.683	16040.656	15880.249	15721.447	15564.232	15408.590	15254.504	15101.959	14950.940	14801.430	14653.416	14506.882	14361.813	62.431	61.807	61.189	60.577	59.971	59.372	58.778	58.190	57.608	57.032	56.462	55.897	55.338	54.785	54.237	53.695	53.158	52.626	52.100	51.579	51.063	50.552	50.047	49.546	49.051	48.560	48.075	47.594	47.118	46.647	46.181	45.719	45.262	44.809	44.361	43.917	43.478	43.043	42.613	42.187	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	174269.812	169710.562	165270.594	160946.781	156736.078	152635.547	148642.297	144753.5	140966.453	137278.484	133687	130189.477	126783.469	123466.547	120236.414	117090.773	114027.453	111044.25	108139.117	105309.977	102554.852	99871.805	97258.953	94714.469	92236.539	89823.445	87473.484	85185	82956.383	80786.078	78672.555	76614.305	74609.922	72657.984	70757.102	68905.953	67103.227	65347.676	63638.043	61973.145	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	167.751	167.751	167.751	167.751	167.751	167.751	167.751	167.751	167.751	167.751	167.751	167.751	167.751	167.751	167.751	167.751	167.751	167.751	167.751	167.751	167.751	167.751	167.751	167.751	167.751	167.751	167.751	167.751	167.751	167.751	167.751	167.751	167.751	167.751	167.751	167.751	167.751	167.751	167.751	167.751	0.990
COTX2879000	4473	8	4	8750	39.602	0	0	0	90	0.528	0.29	0.048	0.017	0.117	0	0	0	0	0.32	160	41	0	1	0	0	12.68	0.163	60.127	56.549	0	0	0	1.274	0	0	9	126048	9	44	0	1	0	0	572	28229.437	568421.0526	1	26253.376	24415.640	22706.545	21117.087	19638.891	18264.168	16985.677	15796.679	14690.912	13662.548	12706.170	11816.738	10989.566	10220.296	9504.876	8839.534	8220.767	7645.313	7110.141	6612.431	6149.561	5719.092	5318.756	4946.443	4600.192	4278.178	3978.706	3700.196	3441.183	3200.300	2976.279	2767.939	2574.184	2393.991	2226.411	2070.563	1925.623	1790.830	1665.472	1548.888	528631.579	491627.368	457213.453	425208.511	395443.915	367762.841	342019.442	318078.081	295812.616	275105.733	255848.331	237938.948	221283.222	205793.396	191387.858	177990.708	165531.359	153944.164	143168.072	133146.307	123826.066	115158.241	107097.164	99600.363	92628.337	86144.354	80114.249	74506.251	69290.814	64440.457	59929.625	55734.551	51833.133	48204.813	44830.476	41692.343	38773.879	36059.707	33535.528	31188.041	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.930
DOTX4721300	4748	3	2	11373.4	40.95	0.001	0.712	0.007	1200	0.428	0.29	0.048	0.117	0.117	1131.53	4.943	0	0.186	-1	319.85	0	20	0	0	0	8.796	38.863	0.1	0	0	30.5	20	1.736	-1	0	9	10200	9	47	1	0	0	0	20	22207.865	18126.25698	1	6364.225	6007.828	5671.390	5353.792	5053.980	4770.957	4503.783	4251.571	4013.483	3788.728	3576.560	3376.272	3187.201	3008.718	2840.229	2681.177	2531.031	2389.293	2255.493	2129.185	2009.951	1897.393	1791.139	1690.836	1596.149	1506.764	1422.386	1342.732	1267.539	1196.557	1129.550	1066.295	1006.582	950.214	897.002	846.770	799.351	754.587	712.330	672.440	17111.187	16152.960	15248.394	14394.484	13588.393	12827.443	12109.106	11430.996	10790.861	10186.572	9616.124	9077.621	8569.275	8089.395	7636.389	7208.751	6805.061	6423.978	6064.235	5724.638	5404.058	5101.431	4815.751	4546.069	4291.489	4051.165	3824.300	3610.139	3407.972	3217.125	3036.966	2866.896	2706.350	2554.794	2411.726	2276.669	2149.176	2028.822	1915.208	1807.956	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.619	2.619	2.619	2.619	2.619	2.619	2.619	2.619	2.619	2.619	2.619	2.619	2.619	2.619	2.619	2.619	2.619	2.619	2.619	2.619	2.619	2.619	2.619	2.619	2.619	2.619	2.619	2.619	2.619	2.619	2.619	2.619	2.619	2.619	2.619	2.619	2.619	2.619	2.619	2.619	0.944
DOWY6837400	3920	0	5	7539	41	0.65	0.795	1.067	40	0.326	0.334	0.155	0.03	0.155	0	0	0	0	0.48	106.667	42	0	0	4	762.104	18.786	45	256.086	66.123	59.822	30.5	33.877	1.281	0.72	216660.625	9	6400	9	39	1	0	0	0	42	20884.933	22184.30617	1	20007.766	19167.440	18362.407	17591.186	16852.356	16144.557	15466.486	14816.894	14194.584	13598.412	13027.278	12480.133	11955.967	11453.816	10972.756	10511.900	10070.401	9647.444	9242.251	8854.077	8482.205	8125.953	7784.663	7457.707	7144.483	6844.415	6556.949	6281.558	6017.732	5764.987	5522.858	5290.898	5068.680	4855.796	4651.852	4456.474	4269.302	4089.992	3918.212	3753.647	21252.565	20359.958	19504.839	18685.636	17900.839	17149.004	16428.746	15738.739	15077.712	14444.448	13837.781	13256.594	12699.817	12166.425	11655.435	11165.907	10696.939	10247.667	9817.265	9404.940	9009.933	8631.515	8268.992	7921.694	7588.983	7270.246	6964.895	6672.370	6392.130	6123.661	5866.467	5620.075	5384.032	5157.903	4941.271	4733.738	4534.921	4344.454	4161.987	3987.183	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3507.71	3490.171	3472.72	3455.357	3438.08	3420.889	3403.785	3386.766	3369.832	3352.983	3336.218	3319.537	3302.939	3286.424	3269.992	3253.642	3237.374	3221.187	3205.081	3189.055	3173.11	3157.245	3141.458	3125.751	3110.122	3094.572	3079.099	3063.703	3048.385	3033.143	3017.977	3002.887	2987.873	2972.933	2958.069	2943.278	2928.562	2913.919	2899.349	2884.852	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.517	3.517	3.517	3.517	3.517	3.517	3.517	3.517	3.517	3.517	3.517	3.517	3.517	3.517	3.517	3.517	3.517	3.517	3.517	3.517	3.517	3.517	3.517	3.517	3.517	3.517	3.517	3.517	3.517	3.517	3.517	3.517	3.517	3.517	3.517	3.517	3.517	3.517	3.517	3.517	0.958
DOCO6837300	3904	0	5	7101.2	50.712	0.607	0.79	8.381	20	0.394	0.29	0.109	0.061	0.146	0	0	0	0	0.16	54.541	41	0	0	4	538.707	14	134.785	0.1	66.123	61.105	25	33.877	1.285	0.72	722982.375	9	5120	9	39	2	0	0	0	166	73770.384	99591.4219	1	2944.976	2886.077	2828.355	21021.788	20601.352	20189.325	19785.539	19389.828	19002.031	18621.991	18249.551	17884.560	17526.869	17176.331	16832.805	16496.149	16166.226	15842.901	15526.043	15215.522	14911.212	14612.988	14320.728	14034.313	13753.627	13478.554	13208.983	12944.804	12685.908	12432.189	12183.546	11939.875	11701.077	11467.056	11237.715	11012.960	10792.701	10576.847	10365.310	10158.004	97599.593	95647.602	93734.650	91859.957	90022.757	88222.302	86457.856	84728.699	83034.125	81373.443	79745.974	78151.054	76588.033	75056.273	73555.147	72084.044	70642.363	69229.516	67844.926	66488.027	65158.267	63855.101	62577.999	61326.439	60099.911	58897.912	57719.954	56565.555	55434.244	54325.559	53239.048	52174.267	51130.782	50108.166	49106.003	48123.883	47161.405	46218.177	45293.813	44387.937	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	755.5752	751.893	748.2276	744.5808	740.952	737.3406	733.7472	730.1706	726.612	723.0702	719.5458	716.0388	712.5492	709.0764	705.6198	702.1806	698.7582	695.3526	691.9632	688.5912	685.2348	681.8946	678.5712	675.264	671.9724	668.6976	665.4384	662.1954	658.9674	655.7556	652.5594	649.3788	646.2138	643.0638	639.93	636.8112	633.7074	630.618	627.5448	624.486	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.3418	8.3418	8.3418	8.3418	8.3418	8.3418	8.3418	8.3418	8.3418	8.3418	8.3418	8.3418	8.3418	8.3418	8.3418	8.3418	8.3418	8.3418	8.3418	8.3418	8.3418	8.3418	8.3418	8.3418	8.3418	8.3418	8.3418	8.3418	8.3418	8.3418	8.3418	8.3418	8.3418	8.3418	8.3418	8.3418	8.3418	8.3418	8.3418	8.3418	0.980
CONM2879000	4473	0	4	8750	39.602	0	0	0	325	0.454	0.285	0.095	0.051	0.115	0	0	0	0	0.32	160	41	0	1	0	0	12.68	0.163	60.127	56.549	0	0	0	1.274	0	0	9	126048	9	44	0	1	0	0	572	41675.400	417695.4	1	38758.122	36045.053	26221.900	49936.367	50090.821	26963.575	25076.124	23320.796	21688.340	20170.156	18758.245	17445.168	16224.006	15088.326	14032.143	13049.893	12136.401	11286.853	10496.773	9761.999	9078.659	8443.153	7852.132	7302.483	6791.309	6315.917	5873.803	5462.637	5080.252	4724.635	4393.910	4086.337	3800.293	3534.272	3286.873	3056.792	2842.817	2643.820	2458.752	2286.640	388456.722	361264.751	335976.219	312457.884	290585.832	270244.823	251327.686	233734.748	217373.315	202157.183	188006.181	174845.748	162606.546	151224.087	140638.401	130793.713	121638.153	113123.483	105204.839	97840.500	90991.665	84622.248	78698.691	73189.783	68066.498	63301.843	58870.714	54749.764	50917.281	47353.071	44038.356	40955.671	38088.774	35422.560	32942.981	30636.972	28492.384	26497.917	24643.063	22918.049	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.930
DOTX6609900	4409	73	4	7651	58	0.496	0.838	0.795	100	0.528	0.19	0.048	0.117	0.117	0	0	0	0	0.2	80	22	0	0	4	660	13	85	1	59.964	51.262	25	40.036	1.511	0.72	48989.227	9	10160	9	44	1	0	0	0	22	19056.837	89.17732268	1	17741.915	16517.723	15378.000	14316.918	13329.051	12409.346	11553.101	10755.937	10013.778	9322.827	8679.552	8080.663	7523.097	7004.003	6520.727	6070.797	5651.912	5261.930	4898.857	4560.836	4246.138	3953.155	3680.387	3426.440	3190.016	2969.905	2764.981	2574.198	2396.578	2231.214	2077.260	1933.929	1800.488	1676.255	1560.593	1452.912	1352.661	1259.328	1172.434	1091.536	83.024	77.295	71.962	66.997	62.374	58.070	54.063	50.333	46.860	43.627	40.616	37.814	35.205	32.776	30.514	28.409	26.448	24.623	22.924	21.343	19.870	18.499	17.223	16.034	14.928	13.898	12.939	12.046	11.215	10.441	9.721	9.050	8.425	7.844	7.303	6.799	6.330	5.893	5.486	5.108	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2919.302	2826.748	2741.925	2663.827	2591.622	2524.614	2462.216	2403.929	2349.328	2298.044	2249.759	2204.197	2161.113	2120.294	2081.552	2044.718	2009.642	1976.192	1944.246	1913.698	1884.449	1856.412	1829.505	1803.657	1778.801	1754.874	1731.823	1709.595	1688.144	1667.425	1647.399	1628.028	1609.279	1591.118	1573.516	1556.446	1539.882	1523.799	1508.175	1492.989	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.842	1.842	1.842	1.842	1.842	1.842	1.842	1.842	1.842	1.842	1.842	1.842	1.842	1.842	1.842	1.842	1.842	1.842	1.842	1.842	1.842	1.842	1.842	1.842	1.842	1.842	1.842	1.842	1.842	1.842	1.842	1.842	1.842	1.842	1.842	1.842	1.842	1.842	1.842	1.842	0.931
DOTX6714200	4401	8	4	18971.199	36.933	0.209	0.6	0	0	0.428	0.29	0.048	0.117	0.117	0	0	0	0	0.5	540	1	0	0	4	1714.73	5.781	72	7.542	64.5	55.547	30.5	35.5	1.977	0	13484.918	0	1280	9	44	1	0	0	0	1	17654.836	50000	1	16842.714	16067.949	15328.823	14623.698	13951.007	13309.261	12697.035	12112.972	11555.775	11024.209	10517.096	10033.309	9571.777	9131.475	8711.427	8310.702	7928.409	7563.703	7215.772	6883.847	6567.190	6265.099	5976.904	5701.967	5439.676	5189.451	4950.737	4723.003	4505.745	4298.480	4100.750	3912.116	3732.158	3560.479	3396.697	3240.449	3091.388	2949.184	2813.522	2684.100	47700.000	45505.800	43412.533	41415.557	39510.441	37692.961	35959.085	34304.967	32726.938	31221.499	29785.310	28415.186	27108.087	25861.115	24671.504	23536.615	22453.931	21421.050	20435.681	19495.640	18598.841	17743.294	16927.102	16148.456	15405.627	14696.968	14020.907	13375.946	12760.652	12173.662	11613.674	11079.445	10569.790	10083.580	9619.735	9177.227	8755.075	8352.342	7968.134	7601.600	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.708	7.573	7.462	7.367	7.285	7.212	7.147	7.089	7.036	6.987	6.941	6.899	6.86	6.824	6.789	6.756	6.726	6.696	6.669	6.642	6.617	6.593	6.57	6.547	6.526	6.505	6.485	6.466	6.448	6.43	6.412	6.396	6.379	6.363	6.348	6.333	6.319	6.304	6.291	6.277	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.084	0.954
