!Resid             Play     ITEM  COUNTER
@
UOCA2070610       1105    2985    1538
UOCA2071310       1106    2986    1665
UOCA2071910       1107    2987       9
UOCA2072610       1202    2989    1609
UOCA2073010       1204    2990     667
UOCA2073610       1211    2991     879
UOCA2076110       1302    2992    1666
UOCA2077010       1311    2993    1667
UOCA2078610       1312    2994    1668
UOCA2080210       1401    2995    1669
UOCA2081010       1402    2996    1372
UOCA2082110       1403    2997      21
UOCA2082410       1404    2998    1613
UOCA2083110       1405    2999    1463
UOCA2083610       1406    3000    1374
UOCA2083910       1407    3001     883
UONV2086810       1901    3002    1464
UONV2087510       1903    3003    1670
UOUT2126710       2101    3004    1671
UONM2146710   99930022    3005    1672
UONM2163610       2301    3006    1673
UOUT2165110       2403    3007     681
UOMT2177610       2805    3008     889
UOMT2178010       2806    3009    1377
UOMT2178410       2807    3010     686
UOMT2178710       2808    3011    1674
UOND2237510       3101    3012    1675
UOND2238710       3102    3013    1280
UOND2240510       3103    3014    1676
UOND2242110       3106    3015      43
UOWY2284010   99949033    3016    1282
UOWY2321010       3401    3017     895
UOWY2322410       3405    3018    1677
UOWY2326110       3503    3019    1678
UOWY2327210       3504    3020    1175
UOCO2418210       3801    3021     899
UOCO2418810   99905039    3022    1472
UOWY2418810   99949039    3023    1049
UOTX2492810       4402    3024    1473
UOTX2497210       4405    3025     705
UOTX2498910       4406    3026      67
UOTX2499810       4407    3027    1679
UOTX2501810       4410    3028    1182
UOTX2503610       4411    3029    1680
UOTX2505810       4412    3030    1681
UOTX2533310   99942045    3031     911
UOTX2542710       4601    3032    1386
UOTX2548810       4708    3033    1058
UOTX2553710       4715    3034     712
UOTX2554210       4716    3035    1682
UOTX2569010       4728    3036    1294
UOLA2579110       4740    3037    1295
UOLA2583610       4744    3038    1683
UOLA2584510       4745    3039    1684
UOMS2620510       4901    3040    1685
UOTX2621310       4902    3041    1555
UOMS2624610       4905    3042      81
UOAL2625610       4906    3043    1059
UOAL2628410       4911    3044    1479
UOTX2631210       4916    3045    1686
UOAR2632010       4917    3046    1687
UOAL2633910       4919    3047    1556
UOMS2635510       4921    3048     728
UOMS2637110       4925    3049    1480
UOMS2639010       4928    3050    1299
UOTX2639810       4930    3051    1688
UOMS2641410       4932    3052      90
UOMS2642710       4934    3053    1063
UOTX2643610       4936    3054    1198
UOMS2644310       4937    3055    1559
UOLA2645110       4938    3056    1392
UOTX2646710       4942    3057    1393
UOMS2647010       4943    3058    1199
UOMS2647410       4945    3059    1561
UOMI2662310       5101    3060     739
UONE2663310       5305    3061     740
UOKS2663610       5309    3062     923
UOKS2664210       5501    3063     924
UOKS2665110       5504    3064    1689
UOKS2675710       5803    3065    1690
UOOK2678210       5809    3066    1484
UOKS2680510       5813    3067    1691
UOKS2681410       5814    3068    1692
UOKS2684910       5818    3069    1564
UOOK2687110       5820    3070     746
UOKS2691910       5902    3071    1206
UOKS2692310       5903    3072    1487
UOOK2692810       6001    3073    1488
UOOK2693810       6005    3074    1693
UOOK2695310       6102    3075    1565
UOOK2696210       6104    3076    1694
UOMI2701710       6301    3077     939
UOMI2702110       6304    3078    1078
UOMI2702510       6306    3079     941
UOMI2703810       6308    3080    1636
UOMI2707010       6310    3081    1311
UOMI2707810       6311    3082     125
UOMI2708910       6313    3083     126
UOOH2753210   99934067    3084    1695
UGWA2016516        402    3085     134
UGOR2017516        407    3086    1696
UGWA2045916        501    3087    1697
UGOR2046916        502    3088     947
UGCA2059916        701    3089     761
UGCA2060916        901    3090    1698
UGCA2061816        902    3091    1089
UGCA2062516        903    3092    1090
UGCA2063516   99904010    3093    1699
UGCA2074816       1301    3094    1700
UGUT2089716   99943020    3095    1701
UGNM2130016       2102    3096    1702
UGCO2131016       2104    3097    1703
UGUT2133216       2105    3098    1704
UGUT2134316       2107    3099    1705
UGMT2169816   99925027    3100    1497
UGMT2179616       2809    3101    1099
UGMT2226916       2901    3102    1498
UGMT2241716       3105    3103    1222
UGND2242316       3107    3104    1223
UGWY2321816       3402    3105    1706
UGWY2322016       3403    3106    1707
UGWY2324316       3408    3107    1323
UGWY2325716       3502    3108    1708
UGWY2328216       3515    3109     174
UGUT2357216   99943037    3110    1709
UGWY2357516   99949037    3111     176
UGCO2488716       4004    3112    1710
UGCO2489916   99905041    3113     178
UGNM2489916   99930041    3114    1227
UGTX2492316       4401    3115    1711
UGTX2494916       4403    3116    1712
UGTX2496616       4404    3117    1650
UGTX2544516       4701    3118    1111
UGTX2544716       4703    3119    1713
UGTX2546116       4704    3120     968
UGTX2547516       4705    3121    1714
UGLA2551316       4709    3122    1113
UGTX2553216       4710    3123     796
UGTX2554716       4717    3124    1715
UGTX2556316       4718    3125     973
UGTX2557416       4719    3126     974
UGTX2558916       4720    3127     799
UGTX2559216       4721    3128     976
UGTX2561216       4722    3129    1583
UGTX2563616       4723    3130    1508
UGTX2564816       4724    3131     979
UGTX2565716       4725    3132    1509
UGTX2566816       4726    3133     201
UGTX2568716       4727    3134     980
UGTX2570316       4729    3135     203
UGTX2570416       4730    3136     804
UGTX2571316       4731    3137     205
UGTX2571816       4732    3138    1428
UGTX2573016       4733    3139    1116
UGTX2573916       4734    3140     208
UGLA2574616       4735    3141    1585
UGLA2575616       4736    3142    1716
UGLA2576716       4737    3143     210
UGLA2577616       4738    3144     810
UGTX2578616       4739    3145     212
UGLA2581116       4741    3146    1337
UGTX2582216       4742    3147     988
UGLA2583216       4743    3148     989
UGAL2623316       4903    3149    1657
UGMS2623916       4904    3150    1434
UGMS2626516       4909    3151     816
UGAL2627716       4910    3152    1517
UGMS2629816       4912    3153    1241
UGLA2630516       4915    3154    1519
UGAL2633616       4918    3155     995
UGTX2634916       4920    3156    1341
UGTX2635816       4922    3157    1589
UGTX2636916       4924    3158     230
UGLA2638016       4926    3159    1590
UGTX2638316       4927    3160    1717
UGLA2639316       4929    3161    1342
UGLA2640816       4931    3162    1658
UGLA2642216       4933    3163     235
UGLA2643216       4935    3164     825
UGMS2646416       4941    3165     237
UGLA2647916       4946    3166    1441
UGFL2648416       4947    3167    1001
UGFL2661816   99909050    3168    1718
UGNE2663016       5303    3169     241
UGOK2674616       5801    3170    1719
UGKS2675516       5802    3171    1136
UGOK2676816       5804    3172    1005
UGOK2680116       5812    3173    1348
UGKS2684316       5816    3174    1010
UGKS2686716       5819    3175    1011
UGOK2688316       5821    3176    1595
UGOK2689516       5823    3177     838
UGTX2690916       5827    3178    1014
UGOK2694616       6101    3179    1597
UGOK2697416       6107    3180    1259
UGOK2699416       6202    3181    1598
UGAR2699816       6203    3182    1149
UGOK2700116       6204    3183    1261
UGOK2700716       6205    3184    1017
UGOK2701216       6206    3185    1263
UGMI2703416       6307    3186    1720
UGMI2706516       6309    3187    1721
UGMI2708416       6312    3188    1151
UGMI2709416       6318    3189    1152
UGKY2732516       6405    3190    1153
UGAL2742516   99901065    3191    1357
UGMS2742616   99923065    3192    1264
UGNJ2753316   99929067    3193    1722
UGKY2753516   99916067    3194    1155
UGWV2753516   99947067    3195     858
UGPA2753816   99937067    3196    1723
UGNY2754016   99931067    3197    1266
UGGA2835716       6901    3198    1603
UOWA2017210        405    3199     877
UOCA2069810       1102    3200     660
UOCA2070510       1104    3201       6
UOCA2070710       1105    3202       7
UOCA2071110       1106    3203    1724
UOCA2071810       1107    3204    1539
UOCA2072710       1202    3206      12
UOCA2073010       1204    3207     667
UOCA2073610       1211    3208     879
UOCA2074410       1301    3209    1541
UOCA2076410       1302    3210      16
UOCA2077610       1311    3211      17
UOCA2079310       1312    3212    1725
UOCA2080210       1401    3213    1669
UOCA2080810       1402    3214    1461
UOCA2082010       1403    3215    1373
UOCA2082410       1404    3216    1613
UOCA2083010       1405    3217    1614
UOCA2083710       1406    3218      24
UOCA2083910       1407    3219     883
UONV2086810       1901    3220    1464
UONV2087210       1903    3221    1274
UONM2163710       2301    3222    1726
UOUT2164910       2403    3223    1727
UOMT2177410       2805    3224    1466
UOMT2177910       2806    3225    1547
UOMT2178510       2807    3226      39
UOND2237210       3101    3227    1728
UOND2240510       3103    3228    1676
UOND2242010       3106    3229    1041
UOWY2284210   99949033    3230     691
UOWY2322910       3405    3231    1283
UOWY2325410       3502    3232    1383
UOWY2326110       3503    3233    1678
UOWY2327110       3504    3234    1047
UOCO2418810   99905039    3235    1472
UOTX2492510       4402    3236    1729
UOTX2497110       4405    3237    1730
UOTX2498910       4406    3238      67
UOTX2499810       4407    3239    1679
UOTX2503110       4411    3240    1731
UOTX2533410   99942045    3241    1184
UOTX2548510       4708    3242    1732
UOTX2552410       4710    3243    1186
UOTX2553610       4715    3244    1187
UOTX2554310       4716    3245     713
UOTX2556810       4719    3246     714
UOTX2566110       4726    3247    1189
UOTX2569010       4728    3248    1294
UOTX2573610       4734    3249    1733
UOTX2578210       4739    3250     716
UOLA2578810       4740    3251    1734
UOMS2624510       4905    3252    1389
UOAL2625610       4906    3253    1059
UOAL2628310       4911    3254    1297
UOAR2632210       4917    3255    1061
UOAL2634310       4919    3256    1195
UOMS2635410       4921    3257    1298
UOMS2637110       4925    3258    1480
UOMS2638910       4928    3259    1391
UOMS2641410       4932    3260      90
UOMS2642710       4934    3261    1063
UOTX2643510       4936    3262    1629
UOMS2644310       4937    3263    1559
UOLA2645210       4938    3264    1560
UOMS2647010       4943    3265    1199
UOMS2647610       4945    3266     922
UONE2663310       5305    3267     740
UOKS2663610       5309    3268     923
UOKS2664110       5501    3269     742
UOKS2665010       5504    3270    1200
UOKS2675110       5802    3271    1202
UOKS2680710       5813    3272    1735
UOKS2681610       5814    3273    1736
UOOK2687110       5820    3274     746
UOOK2687710       5821    3275    1737
UOTX2690810       5827    3276    1738
UOKS2691710       5902    3277    1402
UOOK2692910       6001    3278    1307
UOOK2693810       6005    3279    1693
UOOK2695210       6102    3280    1403
UOOK2696410       6104    3281    1405
UOOK2697110       6107    3282    1739
UOMI2701710       6301    3283     939
UOMI2702010       6304    3284     940
UOMI2702410       6306    3285    1740
UOMI2703110       6307    3286    1079
UOMI2703910       6308    3287    1080
UOMI2705710       6309    3288     123
UOMI2707810       6311    3289     125
UOMI2708910       6313    3290     126
UGWA2016516        402    3291     134
UGOR2017716        407    3292     137
UGWA2045816        501    3293    1638
UGOR2046916        502    3294     947
UGCA2059916        701    3295     761
UGCA2060616        703    3296    1087
UGCA2061216        901    3297    1088
UGCA2061716        902    3298     764
UGCA2062416        903    3299    1493
UGCA2063816   99904010    3300    1570
UGUT2089116   99943020    3301    1741
UGUT2127416       2101    3302     952
